"rules","support","confidence","lift","count"
"{RW=[14.72,17.46),BD=[18.5,21.6]} => {FL=[19.9,23.1]}",0.065,1,8.69565217391304,13
"{FL=[19.9,23.1],BD=[18.5,21.6]} => {index=[40.2,50.0]}",0.09,0.947368421052632,4.73684210526316,18
"{index=[40.2,50.0],BD=[18.5,21.6]} => {FL=[19.9,23.1]}",0.09,0.947368421052632,8.23798627002288,18
"{sex=[0.0,0.2),BD=[18.5,21.6]} => {FL=[19.9,23.1]}",0.05,0.909090909090909,7.90513833992095,10
"{sex=[0.0,0.2),FL=[19.9,23.1]} => {BD=[18.5,21.6]}",0.05,0.909090909090909,9.09090909090909,10
"{RW=[14.72,17.46),BD=[18.5,21.6]} => {index=[40.2,50.0]}",0.06,0.923076923076923,4.61538461538461,12
"{sex=[0.0,0.2),BD=[18.5,21.6]} => {index=[40.2,50.0]}",0.055,1,5,11
"{FL=[19.9,23.1],CL=[41.0,47.6]} => {index=[40.2,50.0]}",0.085,1,5,17
"{sex=[0.0,0.2),FL=[19.9,23.1]} => {CL=[41.0,47.6]}",0.05,0.909090909090909,8.26446280991735,10
"{RW=[14.72,17.46),CL=[41.0,47.6]} => {index=[40.2,50.0]}",0.07,1,5,14
"{sex=[0.0,0.2),RW=[14.72,17.46)} => {CL=[41.0,47.6]}",0.055,1,9.09090909090909,11
"{sex=[0.0,0.2),CL=[41.0,47.6]} => {index=[40.2,50.0]}",0.075,1,5,15
"{sex=[0.0,0.2),FL=[19.9,23.1]} => {index=[40.2,50.0]}",0.055,1,5,11
"{sex=[0.0,0.2),RW=[14.72,17.46)} => {index=[40.2,50.0]}",0.055,1,5,11
"{FL=[16.7,19.9),RW=[14.72,17.46)} => {BD=[15.4,18.5)}",0.075,0.9375,3.75,15
"{RW=[14.72,17.46),CW=[39.6,47.1)} => {CL=[34.4,41.0)}",0.095,1,3.50877192982456,19
"{RW=[14.72,17.46),CL=[34.4,41.0)} => {CW=[39.6,47.1)}",0.095,0.904761904761905,3.35097001763668,19
"{RW=[14.72,17.46),CW=[39.6,47.1)} => {sex=[0.8,1.0]}",0.095,1,2,19
"{RW=[14.72,17.46),CL=[34.4,41.0)} => {sex=[0.8,1.0]}",0.105,1,2,21
"{index=[40.2,50.0],FL=[16.7,19.9)} => {BD=[15.4,18.5)}",0.055,0.916666666666667,3.66666666666667,11
"{index=[40.2,50.0],CL=[34.4,41.0)} => {CW=[39.6,47.1)}",0.065,0.928571428571429,3.43915343915344,13
"{index=[30.4,40.2),BD=[15.4,18.5)} => {CW=[39.6,47.1)}",0.11,1,3.7037037037037,22
"{index=[30.4,40.2),BD=[15.4,18.5)} => {CL=[34.4,41.0)}",0.11,1,3.50877192982456,22
"{index=[30.4,40.2),FL=[16.7,19.9)} => {CW=[39.6,47.1)}",0.11,0.956521739130435,3.5426731078905,22
"{index=[30.4,40.2),FL=[16.7,19.9)} => {CL=[34.4,41.0)}",0.115,1,3.50877192982456,23
"{index=[30.4,40.2),CW=[39.6,47.1)} => {CL=[34.4,41.0)}",0.145,1,3.50877192982456,29
"{index=[30.4,40.2),CL=[34.4,41.0)} => {CW=[39.6,47.1)}",0.145,0.966666666666667,3.58024691358025,29
"{sex=[0.0,0.2),index=[30.4,40.2)} => {CW=[39.6,47.1)}",0.1,1,3.7037037037037,20
"{sex=[0.0,0.2),index=[30.4,40.2)} => {CL=[34.4,41.0)}",0.1,1,3.50877192982456,20
"{index=[30.4,40.2),CL=[27.9,34.4)} => {CW=[32.1,39.6)}",0.05,1,3.125,10
"{index=[30.4,40.2),CW=[32.1,39.6)} => {CL=[27.9,34.4)}",0.05,0.909090909090909,2.88600288600289,10
"{index=[30.4,40.2),CL=[27.9,34.4)} => {FL=[13.6,16.7)}",0.05,1,3.03030303030303,10
"{index=[30.4,40.2),CL=[27.9,34.4)} => {RW=[11.98,14.72)}",0.05,1,2.53164556962025,10
"{index=[30.4,40.2),CL=[27.9,34.4)} => {sex=[0.8,1.0]}",0.05,1,2,10
"{index=[30.4,40.2),CW=[32.1,39.6)} => {BD=[12.3,15.4)}",0.05,0.909090909090909,2.75482093663912,10
"{index=[30.4,40.2),CW=[32.1,39.6)} => {FL=[13.6,16.7)}",0.05,0.909090909090909,2.75482093663912,10
"{index=[30.4,40.2),CW=[32.1,39.6)} => {RW=[11.98,14.72)}",0.055,1,2.53164556962025,11
"{index=[30.4,40.2),CW=[32.1,39.6)} => {sex=[0.8,1.0]}",0.055,1,2,11
"{index=[30.4,40.2),BD=[12.3,15.4)} => {RW=[11.98,14.72)}",0.075,0.9375,2.37341772151899,15
"{index=[30.4,40.2),FL=[13.6,16.7)} => {RW=[11.98,14.72)}",0.075,1,2.53164556962025,15
"{sex=[0.0,0.2),index=[30.4,40.2)} => {RW=[11.98,14.72)}",0.1,1,2.53164556962025,20
"{index=[10.8,20.6),CL=[21.3,27.9)} => {FL=[10.4,13.6)}",0.085,0.944444444444444,4.19753086419753,17
"{index=[10.8,20.6),CL=[21.3,27.9)} => {CW=[24.6,32.1)}",0.085,0.944444444444444,4.19753086419753,17
"{index=[10.8,20.6),CL=[21.3,27.9)} => {RW=[ 9.24,11.98)}",0.085,0.944444444444444,3.04659498207885,17
"{index=[10.8,20.6),FL=[10.4,13.6)} => {BD=[ 9.2,12.3)}",0.09,0.947368421052632,4.11899313501144,18
"{index=[10.8,20.6),BD=[ 9.2,12.3)} => {FL=[10.4,13.6)}",0.09,0.947368421052632,4.21052631578947,18
"{index=[10.8,20.6),FL=[10.4,13.6)} => {RW=[ 9.24,11.98)}",0.09,0.947368421052632,3.05602716468591,18
"{index=[10.8,20.6),CW=[24.6,32.1)} => {RW=[ 9.24,11.98)}",0.1,0.952380952380952,3.07219662058372,20
"{index=[10.8,20.6),BD=[ 9.2,12.3)} => {RW=[ 9.24,11.98)}",0.09,0.947368421052632,3.05602716468591,18
"{sex=[0.0,0.2),index=[10.8,20.6)} => {RW=[ 9.24,11.98)}",0.1,1,3.2258064516129,20
"{index=[10.8,20.6),CW=[32.1,39.6)} => {CL=[27.9,34.4)}",0.09,0.947368421052632,3.00751879699248,18
"{index=[10.8,20.6),BD=[12.3,15.4)} => {CL=[27.9,34.4)}",0.095,0.95,3.01587301587302,19
"{index=[10.8,20.6),FL=[13.6,16.7)} => {CL=[27.9,34.4)}",0.095,0.95,3.01587301587302,19
"{index=[10.8,20.6),RW=[11.98,14.72)} => {CL=[27.9,34.4)}",0.05,0.909090909090909,2.88600288600289,10
"{index=[10.8,20.6),RW=[11.98,14.72)} => {CW=[32.1,39.6)}",0.05,0.909090909090909,2.84090909090909,10
"{index=[10.8,20.6),BD=[12.3,15.4)} => {FL=[13.6,16.7)}",0.095,0.95,2.87878787878788,19
"{index=[10.8,20.6),FL=[13.6,16.7)} => {BD=[12.3,15.4)}",0.095,0.95,2.87878787878788,19
"{index=[10.8,20.6),RW=[11.98,14.72)} => {BD=[12.3,15.4)}",0.05,0.909090909090909,2.75482093663912,10
"{index=[10.8,20.6),RW=[11.98,14.72)} => {sex=[0.8,1.0]}",0.055,1,2,11
"{index=[ 1.0,10.8),FL=[10.4,13.6)} => {CL=[21.3,27.9)}",0.09,0.947368421052632,4.40636474908201,18
"{index=[ 1.0,10.8),CL=[21.3,27.9)} => {CW=[24.6,32.1)}",0.095,0.904761904761905,4.02116402116402,19
"{index=[ 1.0,10.8),CW=[24.6,32.1)} => {CL=[21.3,27.9)}",0.095,0.95,4.41860465116279,19
"{index=[ 1.0,10.8),BD=[ 9.2,12.3)} => {CL=[21.3,27.9)}",0.085,0.944444444444444,4.39276485788114,17
"{index=[ 1.0,10.8),RW=[ 9.24,11.98)} => {CL=[21.3,27.9)}",0.085,0.944444444444444,4.39276485788114,17
"{index=[ 1.0,10.8),BD=[ 9.2,12.3)} => {FL=[10.4,13.6)}",0.085,0.944444444444444,4.19753086419753,17
"{index=[20.6,30.4),BD=[15.4,18.5)} => {FL=[16.7,19.9)}",0.065,1,3.92156862745098,13
"{index=[20.6,30.4),BD=[15.4,18.5)} => {CL=[34.4,41.0)}",0.06,0.923076923076923,3.23886639676113,12
"{index=[20.6,30.4),CL=[34.4,41.0)} => {BD=[15.4,18.5)}",0.06,0.923076923076923,3.69230769230769,12
"{index=[20.6,30.4),CL=[34.4,41.0)} => {FL=[16.7,19.9)}",0.06,0.923076923076923,3.61990950226244,12
"{index=[20.6,30.4),CL=[27.9,34.4)} => {CW=[32.1,39.6)}",0.11,0.956521739130435,2.98913043478261,22
"{index=[20.6,30.4),BD=[12.3,15.4)} => {CL=[27.9,34.4)}",0.09,0.947368421052632,3.00751879699248,18
"{index=[20.6,30.4),FL=[13.6,16.7)} => {CL=[27.9,34.4)}",0.085,0.944444444444444,2.99823633156966,17
"{index=[20.6,30.4),BD=[12.3,15.4)} => {CW=[32.1,39.6)}",0.09,0.947368421052632,2.96052631578947,18
"{index=[20.6,30.4),FL=[13.6,16.7)} => {CW=[32.1,39.6)}",0.085,0.944444444444444,2.95138888888889,17
"{sex=[0.0,0.2),index=[20.6,30.4)} => {CW=[32.1,39.6)}",0.09,0.9,2.8125,18
"{index=[20.6,30.4),FL=[13.6,16.7)} => {BD=[12.3,15.4)}",0.085,0.944444444444444,2.86195286195286,17
"{FL=[10.4,13.6),CW=[24.6,32.1)} => {CL=[21.3,27.9)}",0.175,0.972222222222222,4.52196382428941,35
"{FL=[10.4,13.6),CL=[21.3,27.9)} => {BD=[ 9.2,12.3)}",0.18,0.923076923076923,4.0133779264214,36
"{CL=[21.3,27.9),BD=[ 9.2,12.3)} => {FL=[10.4,13.6)}",0.18,0.972972972972973,4.32432432432432,36
"{FL=[10.4,13.6),RW=[ 9.24,11.98)} => {CL=[21.3,27.9)}",0.165,0.916666666666667,4.26356589147287,33
"{sex=[0.0,0.2),CL=[21.3,27.9)} => {FL=[10.4,13.6)}",0.09,0.9,4,18
"{sex=[0.8,1.0],CL=[21.3,27.9)} => {FL=[10.4,13.6)}",0.105,0.91304347826087,4.05797101449275,21
"{CW=[24.6,32.1),BD=[ 9.2,12.3)} => {CL=[21.3,27.9)}",0.165,0.970588235294118,4.51436388508892,33
"{RW=[ 9.24,11.98),CL=[21.3,27.9)} => {CW=[24.6,32.1)}",0.17,0.918918918918919,4.08408408408408,34
"{sex=[0.0,0.2),CL=[21.3,27.9)} => {CW=[24.6,32.1)}",0.095,0.95,4.22222222222222,19
"{sex=[0.8,1.0],CW=[24.6,32.1)} => {CL=[21.3,27.9)}",0.1,0.909090909090909,4.22832980972516,20
"{sex=[0.0,0.2),CL=[21.3,27.9)} => {BD=[ 9.2,12.3)}",0.095,0.95,4.1304347826087,19
"{sex=[0.8,1.0],RW=[ 9.24,11.98)} => {CL=[21.3,27.9)}",0.1,0.909090909090909,4.22832980972516,20
"{FL=[10.4,13.6),CW=[24.6,32.1)} => {BD=[ 9.2,12.3)}",0.165,0.916666666666667,3.98550724637681,33
"{CW=[24.6,32.1),BD=[ 9.2,12.3)} => {FL=[10.4,13.6)}",0.165,0.970588235294118,4.31372549019608,33
"{FL=[10.4,13.6),RW=[ 9.24,11.98)} => {BD=[ 9.2,12.3)}",0.165,0.916666666666667,3.98550724637681,33
"{RW=[ 9.24,11.98),BD=[ 9.2,12.3)} => {FL=[10.4,13.6)}",0.165,0.942857142857143,4.19047619047619,33
"{sex=[0.0,0.2),FL=[10.4,13.6)} => {BD=[ 9.2,12.3)}",0.105,1,4.34782608695652,21
"{sex=[0.0,0.2),BD=[ 9.2,12.3)} => {FL=[10.4,13.6)}",0.105,0.91304347826087,4.05797101449275,21
"{sex=[0.8,1.0],BD=[ 9.2,12.3)} => {FL=[10.4,13.6)}",0.105,0.91304347826087,4.05797101449275,21
"{FL=[16.7,19.9),CW=[39.6,47.1)} => {BD=[15.4,18.5)}",0.16,0.914285714285714,3.65714285714286,32
"{FL=[16.7,19.9),CL=[34.4,41.0)} => {BD=[15.4,18.5)}",0.19,0.904761904761905,3.61904761904762,38
"{RW=[11.98,14.72),BD=[15.4,18.5)} => {FL=[16.7,19.9)}",0.135,0.9,3.52941176470588,27
"{CW=[39.6,47.1),BD=[15.4,18.5)} => {CL=[34.4,41.0)}",0.195,1,3.50877192982456,39
"{RW=[11.98,14.72),BD=[15.4,18.5)} => {CL=[34.4,41.0)}",0.135,0.9,3.15789473684211,27
"{sex=[0.8,1.0],BD=[15.4,18.5)} => {CL=[34.4,41.0)}",0.105,0.954545454545455,3.34928229665072,21
"{sex=[0.0,0.2),BD=[15.4,18.5)} => {RW=[11.98,14.72)}",0.13,0.928571428571429,2.35081374321881,26
"{FL=[16.7,19.9),CW=[39.6,47.1)} => {CL=[34.4,41.0)}",0.175,1,3.50877192982456,35
"{sex=[0.0,0.2),FL=[16.7,19.9)} => {RW=[11.98,14.72)}",0.135,0.931034482758621,2.35704932343955,27
"{RW=[11.98,14.72),CW=[39.6,47.1)} => {CL=[34.4,41.0)}",0.145,0.935483870967742,3.28239954725523,29
"{sex=[0.0,0.2),CW=[39.6,47.1)} => {CL=[34.4,41.0)}",0.135,0.964285714285714,3.38345864661654,27
"{sex=[0.0,0.2),CL=[34.4,41.0)} => {CW=[39.6,47.1)}",0.135,0.9,3.33333333333333,27
"{RW=[11.98,14.72),CW=[39.6,47.1)} => {sex=[0.0,0.2)}",0.14,0.903225806451613,1.80645161290323,28
"{sex=[0.0,0.2),CW=[39.6,47.1)} => {RW=[11.98,14.72)}",0.14,1,2.53164556962025,28
"{sex=[0.0,0.2),CL=[34.4,41.0)} => {RW=[11.98,14.72)}",0.15,1,2.53164556962025,30
"{RW=[ 9.24,11.98),CW=[32.1,39.6)} => {CL=[27.9,34.4)}",0.1,0.909090909090909,2.88600288600289,20
"{RW=[ 9.24,11.98),BD=[12.3,15.4)} => {CL=[27.9,34.4)}",0.1,0.909090909090909,2.88600288600289,20
"{RW=[ 9.24,11.98),CL=[27.9,34.4)} => {sex=[0.0,0.2)}",0.115,0.958333333333333,1.91666666666667,23
"{RW=[ 9.24,11.98),CW=[32.1,39.6)} => {sex=[0.0,0.2)}",0.1,0.909090909090909,1.81818181818182,20
"{RW=[ 9.24,11.98),BD=[12.3,15.4)} => {FL=[13.6,16.7)}",0.11,1,3.03030303030303,22
"{FL=[13.6,16.7),RW=[ 9.24,11.98)} => {BD=[12.3,15.4)}",0.11,0.916666666666667,2.77777777777778,22
"{RW=[ 9.24,11.98),BD=[12.3,15.4)} => {sex=[0.0,0.2)}",0.105,0.954545454545455,1.90909090909091,21
"{FL=[13.6,16.7),RW=[ 9.24,11.98)} => {sex=[0.0,0.2)}",0.115,0.958333333333333,1.91666666666667,23
"{CW=[32.1,39.6),BD=[12.3,15.4)} => {CL=[27.9,34.4)}",0.24,0.979591836734694,3.10981535471331,48
"{FL=[13.6,16.7),CW=[32.1,39.6)} => {CL=[27.9,34.4)}",0.24,1,3.17460317460317,48
"{RW=[11.98,14.72),CL=[27.9,34.4)} => {CW=[32.1,39.6)}",0.18,0.923076923076923,2.88461538461538,36
"{sex=[0.8,1.0],CL=[27.9,34.4)} => {CW=[32.1,39.6)}",0.165,0.916666666666667,2.86458333333333,33
"{CL=[27.9,34.4),BD=[12.3,15.4)} => {FL=[13.6,16.7)}",0.255,0.944444444444444,2.86195286195286,51
"{FL=[13.6,16.7),CL=[27.9,34.4)} => {BD=[12.3,15.4)}",0.255,0.944444444444444,2.86195286195286,51
"{sex=[0.8,1.0],CL=[27.9,34.4)} => {RW=[11.98,14.72)}",0.175,0.972222222222222,2.46132208157525,35
"{CW=[32.1,39.6),BD=[12.3,15.4)} => {FL=[13.6,16.7)}",0.225,0.918367346938776,2.78293135435993,45
"{FL=[13.6,16.7),CW=[32.1,39.6)} => {BD=[12.3,15.4)}",0.225,0.9375,2.84090909090909,45
"{sex=[0.8,1.0],CW=[32.1,39.6)} => {RW=[11.98,14.72)}",0.17,0.918918918918919,2.32637700992131,34
"{sex=[0.0,0.2),BD=[12.3,15.4)} => {FL=[13.6,16.7)}",0.14,0.903225806451613,2.73704789833822,28
"{sex=[0.8,1.0],FL=[13.6,16.7)} => {BD=[12.3,15.4)}",0.155,0.911764705882353,2.76292335115865,31
"{FL=[ 7.2,10.4),CL=[14.7,21.3),CW=[17.1,24.6)} => {RW=[ 6.50, 9.24)}",0.065,0.928571428571429,10.3174603174603,13
"{FL=[ 7.2,10.4),RW=[ 6.50, 9.24),CL=[14.7,21.3)} => {CW=[17.1,24.6)}",0.065,1,11.7647058823529,13
"{FL=[ 7.2,10.4),RW=[ 6.50, 9.24),CW=[17.1,24.6)} => {CL=[14.7,21.3)}",0.065,1,13.3333333333333,13
