"rules","support","confidence","lift","count"
"{index=[26,39),CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.055,1,4,11
"{sex=0,CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.14,1,4,28
"{sex=0,CL=[37.3,47.6]} => {CW=[42.2,54.6]}",0.14,0.96551724137931,3.94088669950739,28
"{sex=1,CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.105,1,4,21
"{sex=1,CL=[37.3,47.6]} => {CW=[42.2,54.6]}",0.105,1,4.08163265306122,21
"{FL=[13.0,15.6),CW=[31.6,36.9)} => {CL=[27.3,32.3)}",0.165,0.970588235294118,3.88235294117647,33
"{CW=[31.6,36.9),BD=[11.5,14.0)} => {CL=[27.3,32.3)}",0.16,0.96969696969697,3.87878787878788,32
"{RW=[11.1,12.9),CL=[27.3,32.3)} => {CW=[31.6,36.9)}",0.115,1,4.08163265306122,23
"{index=[ 1,14),CW=[31.6,36.9)} => {CL=[27.3,32.3)}",0.06,1,4,12
"{sex=1,CW=[31.6,36.9)} => {CL=[27.3,32.3)}",0.115,0.958333333333333,3.83333333333333,23
"{RW=[ 6.5,11.1),CW=[31.6,36.9)} => {sex=0}",0.05,1,2,10
"{index=[26,39),BD=[11.5,14.0)} => {FL=[13.0,15.6)}",0.06,1,4.08163265306122,12
"{sex=0,BD=[11.5,14.0)} => {FL=[13.0,15.6)}",0.11,0.956521739130435,3.90417036379769,22
"{index=[26,39),CL=[27.3,32.3)} => {FL=[13.0,15.6)}",0.05,1,4.08163265306122,10
"{FL=[13.0,15.6),RW=[ 6.5,11.1)} => {sex=0}",0.055,1,2,11
"{FL=[18.2,23.1],CW=[36.9,42.2)} => {index=[26,39)}",0.05,1,3.84615384615385,10
"{FL=[15.6,18.2),CL=[32.3,37.3)} => {CW=[36.9,42.2)}",0.155,0.96875,3.79901960784314,31
"{FL=[15.6,18.2),CW=[36.9,42.2)} => {CL=[32.3,37.3)}",0.155,1,4,31
"{FL=[15.6,18.2),RW=[11.1,12.9)} => {sex=0}",0.08,1,2,16
"{sex=0,BD=[14.0,16.7)} => {FL=[15.6,18.2)}",0.115,0.958333333333333,3.83333333333333,23
"{RW=[11.1,12.9),CW=[36.9,42.2)} => {CL=[32.3,37.3)}",0.08,1,4,16
"{RW=[11.1,12.9),CL=[32.3,37.3)} => {sex=0}",0.09,1,2,18
"{CL=[32.3,37.3),BD=[14.0,16.7)} => {CW=[36.9,42.2)}",0.185,0.973684210526316,3.81836945304438,37
"{CW=[36.9,42.2),BD=[14.0,16.7)} => {CL=[32.3,37.3)}",0.185,0.973684210526316,3.89473684210526,37
"{index=[26,39),CL=[32.3,37.3)} => {CW=[36.9,42.2)}",0.145,0.966666666666667,3.79084967320261,29
"{sex=0,CW=[36.9,42.2)} => {CL=[32.3,37.3)}",0.11,0.956521739130435,3.82608695652174,22
"{sex=1,CL=[32.3,37.3)} => {CW=[36.9,42.2)}",0.13,1,3.92156862745098,26
"{RW=[ 6.5,11.1),BD=[11.5,14.0)} => {sex=0}",0.05,1,2,10
"{RW=[11.1,12.9),CW=[36.9,42.2)} => {sex=0}",0.08,1,2,16
"{index=[26,39),CL=[27.3,32.3)} => {sex=1}",0.05,1,2,10
"{RW=[ 6.5,11.1),CL=[27.3,32.3)} => {sex=0}",0.06,1,2,12
"{CL=[14.7,27.3),BD=[ 6.1,11.5)} => {CW=[17.1,31.6)}",0.205,0.953488372093023,3.73917008663931,41
"{CW=[17.1,31.6),BD=[ 6.1,11.5)} => {CL=[14.7,27.3)}",0.205,0.976190476190476,3.9047619047619,41
"{CL=[14.7,27.3),BD=[ 6.1,11.5)} => {FL=[ 7.2,13.0)}",0.215,1,3.92156862745098,43
"{FL=[ 7.2,13.0),CL=[14.7,27.3)} => {CW=[17.1,31.6)}",0.225,0.957446808510638,3.75469336670839,45
"{FL=[ 7.2,13.0),CW=[17.1,31.6)} => {CL=[14.7,27.3)}",0.225,0.978260869565217,3.91304347826087,45
"{index=[ 1,14),CL=[14.7,27.3)} => {CW=[17.1,31.6)}",0.195,1,3.92156862745098,39
"{index=[ 1,14),CW=[17.1,31.6)} => {CL=[14.7,27.3)}",0.195,0.975,3.9,39
"{RW=[ 6.5,11.1),CL=[14.7,27.3)} => {CW=[17.1,31.6)}",0.2,0.975609756097561,3.8259206121473,40
"{sex=0,CL=[14.7,27.3)} => {CW=[17.1,31.6)}",0.105,0.954545454545455,3.74331550802139,21
"{sex=1,CL=[14.7,27.3)} => {CW=[17.1,31.6)}",0.135,0.964285714285714,3.78151260504202,27
"{sex=1,CW=[17.1,31.6)} => {CL=[14.7,27.3)}",0.135,1,4,27
"{RW=[ 6.5,11.1),CL=[14.7,27.3)} => {FL=[ 7.2,13.0)}",0.195,0.951219512195122,3.73027259684362,39
"{sex=1,CL=[14.7,27.3)} => {FL=[ 7.2,13.0)}",0.135,0.964285714285714,3.78151260504202,27
"{sex=1,FL=[ 7.2,13.0)} => {CL=[14.7,27.3)}",0.135,0.964285714285714,3.85714285714286,27
"{sex=0,CL=[14.7,27.3)} => {RW=[ 6.5,11.1)}",0.11,1,3.77358490566038,22
"{sex=1,RW=[ 6.5,11.1)} => {CL=[14.7,27.3)}",0.095,1,4,19
"{CW=[17.1,31.6),BD=[ 6.1,11.5)} => {FL=[ 7.2,13.0)}",0.21,1,3.92156862745098,42
"{index=[ 1,14),BD=[ 6.1,11.5)} => {FL=[ 7.2,13.0)}",0.175,1,3.92156862745098,35
"{RW=[ 6.5,11.1),BD=[ 6.1,11.5)} => {FL=[ 7.2,13.0)}",0.205,0.953488372093023,3.73917008663931,41
"{FL=[ 7.2,13.0),RW=[ 6.5,11.1)} => {BD=[ 6.1,11.5)}",0.205,0.976190476190476,3.828197945845,41
"{sex=0,FL=[ 7.2,13.0)} => {BD=[ 6.1,11.5)}",0.11,0.956521739130435,3.75106564364876,22
"{index=[ 1,14),BD=[ 6.1,11.5)} => {RW=[ 6.5,11.1)}",0.175,1,3.77358490566038,35
"{sex=0,BD=[ 6.1,11.5)} => {RW=[ 6.5,11.1)}",0.12,0.96,3.62264150943396,24
"{sex=1,RW=[ 6.5,11.1)} => {BD=[ 6.1,11.5)}",0.095,1,3.92156862745098,19
"{sex=1,CW=[17.1,31.6)} => {FL=[ 7.2,13.0)}",0.13,0.962962962962963,3.7763253449528,26
"{sex=0,CW=[17.1,31.6)} => {RW=[ 6.5,11.1)}",0.12,1,3.77358490566038,24
"{sex=1,RW=[ 6.5,11.1)} => {CW=[17.1,31.6)}",0.095,1,3.92156862745098,19
"{sex=0,FL=[ 7.2,13.0)} => {RW=[ 6.5,11.1)}",0.115,1,3.77358490566038,23
"{sex=1,RW=[ 6.5,11.1)} => {FL=[ 7.2,13.0)}",0.095,1,3.92156862745098,19
"{sex=0,index=[ 1,14)} => {RW=[ 6.5,11.1)}",0.125,0.961538461538462,3.62844702467344,25
"{index=[39,50],RW=[14.4,20.2],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.135,1,4.08163265306122,27
"{index=[39,50],RW=[14.4,20.2],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.135,0.964285714285714,4.01785714285714,27
"{index=[39,50],RW=[14.4,20.2],BD=[16.7,21.6]} => {FL=[18.2,23.1]}",0.13,0.962962962962963,3.85185185185185,26
"{index=[39,50],FL=[18.2,23.1],RW=[14.4,20.2]} => {BD=[16.7,21.6]}",0.13,1,4.16666666666667,26
"{index=[39,50],RW=[14.4,20.2],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.135,1,4,27
"{index=[39,50],RW=[14.4,20.2],CL=[37.3,47.6]} => {BD=[16.7,21.6]}",0.135,0.964285714285714,4.01785714285714,27
"{sex=0,RW=[14.4,20.2],BD=[16.7,21.6]} => {index=[39,50]}",0.065,1,4.16666666666667,13
"{sex=0,index=[39,50],RW=[14.4,20.2]} => {BD=[16.7,21.6]}",0.065,1,4.16666666666667,13
"{sex=1,index=[39,50],BD=[16.7,21.6]} => {RW=[14.4,20.2]}",0.07,1,4.08163265306122,14
"{index=[39,50],FL=[18.2,23.1],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.16,1,4.08163265306122,32
"{index=[39,50],FL=[18.2,23.1],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.16,1,4.16666666666667,32
"{index=[39,50],CW=[42.2,54.6],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.17,1,4,34
"{index=[39,50],CL=[37.3,47.6],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.17,1,4.08163265306122,34
"{sex=0,index=[39,50],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.1,1,4.08163265306122,20
"{sex=1,index=[39,50],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.07,1,4.08163265306122,14
"{index=[39,50],FL=[18.2,23.1],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.16,1,4,32
"{index=[39,50],FL=[18.2,23.1],CL=[37.3,47.6]} => {BD=[16.7,21.6]}",0.16,1,4.16666666666667,32
"{sex=0,index=[39,50],BD=[16.7,21.6]} => {FL=[18.2,23.1]}",0.095,0.95,3.8,19
"{sex=0,index=[39,50],FL=[18.2,23.1]} => {BD=[16.7,21.6]}",0.095,1,4.16666666666667,19
"{sex=1,index=[39,50],FL=[18.2,23.1]} => {BD=[16.7,21.6]}",0.065,1,4.16666666666667,13
"{sex=0,index=[39,50],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.1,1,4,20
"{sex=1,index=[39,50],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.07,1,4,14
"{RW=[12.9,14.4),CW=[42.2,54.6],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.05,1,4,10
"{RW=[12.9,14.4),CW=[42.2,54.6],BD=[16.7,21.6]} => {sex=0}",0.05,1,2,10
"{FL=[18.2,23.1],RW=[12.9,14.4),CL=[37.3,47.6]} => {BD=[16.7,21.6]}",0.05,1,4.16666666666667,10
"{FL=[18.2,23.1],RW=[12.9,14.4),BD=[16.7,21.6]} => {sex=0}",0.06,1,2,12
"{sex=0,FL=[18.2,23.1],RW=[12.9,14.4)} => {BD=[16.7,21.6]}",0.06,1,4.16666666666667,12
"{RW=[12.9,14.4),CL=[37.3,47.6],BD=[16.7,21.6]} => {sex=0}",0.055,1,2,11
"{FL=[18.2,23.1],RW=[14.4,20.2],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.155,1,4.08163265306122,31
"{FL=[18.2,23.1],RW=[14.4,20.2],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.155,1,4.16666666666667,31
"{RW=[14.4,20.2],CW=[42.2,54.6],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.165,1,4,33
"{RW=[14.4,20.2],CL=[37.3,47.6],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.165,1,4.08163265306122,33
"{RW=[14.4,20.2],CL=[37.3,47.6],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.165,0.970588235294118,4.04411764705882,33
"{sex=0,RW=[14.4,20.2],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.065,1,4.08163265306122,13
"{sex=0,RW=[14.4,20.2],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.065,1,4.16666666666667,13
"{sex=1,RW=[14.4,20.2],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.1,1,4.08163265306122,20
"{sex=1,CW=[42.2,54.6],BD=[16.7,21.6]} => {RW=[14.4,20.2]}",0.1,1,4.08163265306122,20
"{sex=1,RW=[14.4,20.2],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.1,0.952380952380952,3.96825396825397,20
"{FL=[18.2,23.1],RW=[14.4,20.2],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.155,1,4,31
"{FL=[18.2,23.1],RW=[14.4,20.2],CL=[37.3,47.6]} => {BD=[16.7,21.6]}",0.155,1,4.16666666666667,31
"{sex=0,RW=[14.4,20.2],BD=[16.7,21.6]} => {FL=[18.2,23.1]}",0.065,1,4,13
"{sex=0,FL=[18.2,23.1],RW=[14.4,20.2]} => {BD=[16.7,21.6]}",0.065,1,4.16666666666667,13
"{sex=1,FL=[18.2,23.1],BD=[16.7,21.6]} => {RW=[14.4,20.2]}",0.09,1,4.08163265306122,18
"{sex=0,RW=[14.4,20.2],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.065,1,4,13
"{sex=0,RW=[14.4,20.2],CL=[37.3,47.6]} => {BD=[16.7,21.6]}",0.065,1,4.16666666666667,13
"{sex=1,RW=[14.4,20.2],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.1,1,4,20
"{sex=1,CL=[37.3,47.6],BD=[16.7,21.6]} => {RW=[14.4,20.2]}",0.1,1,4.08163265306122,20
"{sex=1,RW=[14.4,20.2],CL=[37.3,47.6]} => {BD=[16.7,21.6]}",0.1,0.952380952380952,3.96825396825397,20
"{FL=[18.2,23.1],CW=[42.2,54.6],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.2,1,4,40
"{FL=[18.2,23.1],CL=[37.3,47.6],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.2,0.975609756097561,3.9820806371329,40
"{FL=[18.2,23.1],CL=[37.3,47.6],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.2,1,4.16666666666667,40
"{sex=0,CW=[42.2,54.6],BD=[16.7,21.6]} => {FL=[18.2,23.1]}",0.11,0.956521739130435,3.82608695652174,22
"{sex=0,FL=[18.2,23.1],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.11,1,4.16666666666667,22
"{sex=1,FL=[18.2,23.1],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.09,1,4.08163265306122,18
"{sex=1,FL=[18.2,23.1],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.09,1,4.16666666666667,18
"{sex=0,CW=[42.2,54.6],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.115,1,4,23
"{sex=0,CL=[37.3,47.6],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.115,0.958333333333333,3.91156462585034,23
"{sex=1,CW=[42.2,54.6],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.1,1,4,20
"{sex=1,CL=[37.3,47.6],BD=[16.7,21.6]} => {CW=[42.2,54.6]}",0.1,1,4.08163265306122,20
"{sex=1,CL=[37.3,47.6],CW=[42.2,54.6]} => {BD=[16.7,21.6]}",0.1,0.952380952380952,3.96825396825397,20
"{sex=0,CL=[37.3,47.6],BD=[16.7,21.6]} => {FL=[18.2,23.1]}",0.115,0.958333333333333,3.83333333333333,23
"{sex=0,FL=[18.2,23.1],CL=[37.3,47.6]} => {BD=[16.7,21.6]}",0.115,1,4.16666666666667,23
"{sex=1,FL=[18.2,23.1],BD=[16.7,21.6]} => {CL=[37.3,47.6]}",0.09,1,4,18
"{sex=1,FL=[18.2,23.1],CL=[37.3,47.6]} => {BD=[16.7,21.6]}",0.09,1,4.16666666666667,18
"{index=[39,50],RW=[12.9,14.4),CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.05,1,4,10
"{index=[39,50],RW=[12.9,14.4),CL=[37.3,47.6]} => {CW=[42.2,54.6]}",0.05,1,4.08163265306122,10
"{index=[39,50],RW=[12.9,14.4),CW=[42.2,54.6]} => {sex=0}",0.05,1,2,10
"{sex=0,index=[39,50],RW=[12.9,14.4)} => {CW=[42.2,54.6]}",0.05,1,4.08163265306122,10
"{index=[39,50],RW=[12.9,14.4),CL=[37.3,47.6]} => {sex=0}",0.05,1,2,10
"{sex=0,index=[39,50],RW=[12.9,14.4)} => {CL=[37.3,47.6]}",0.05,1,4,10
"{index=[39,50],FL=[18.2,23.1],RW=[14.4,20.2]} => {CW=[42.2,54.6]}",0.13,1,4.08163265306122,26
"{index=[39,50],RW=[14.4,20.2],CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.14,1,4,28
"{index=[39,50],RW=[14.4,20.2],CL=[37.3,47.6]} => {CW=[42.2,54.6]}",0.14,1,4.08163265306122,28
"{sex=0,index=[39,50],RW=[14.4,20.2]} => {CW=[42.2,54.6]}",0.065,1,4.08163265306122,13
"{sex=0,RW=[14.4,20.2],CW=[42.2,54.6]} => {index=[39,50]}",0.065,1,4.16666666666667,13
"{sex=1,index=[39,50],CW=[42.2,54.6]} => {RW=[14.4,20.2]}",0.075,1,4.08163265306122,15
"{index=[39,50],FL=[18.2,23.1],RW=[14.4,20.2]} => {CL=[37.3,47.6]}",0.13,1,4,26
"{sex=0,index=[39,50],RW=[14.4,20.2]} => {FL=[18.2,23.1]}",0.065,1,4,13
"{sex=0,FL=[18.2,23.1],RW=[14.4,20.2]} => {index=[39,50]}",0.065,1,4.16666666666667,13
"{sex=1,index=[39,50],FL=[18.2,23.1]} => {RW=[14.4,20.2]}",0.065,1,4.08163265306122,13
"{sex=0,index=[39,50],RW=[14.4,20.2]} => {CL=[37.3,47.6]}",0.065,1,4,13
"{sex=0,RW=[14.4,20.2],CL=[37.3,47.6]} => {index=[39,50]}",0.065,1,4.16666666666667,13
"{sex=1,index=[39,50],CL=[37.3,47.6]} => {RW=[14.4,20.2]}",0.075,1,4.08163265306122,15
"{index=[39,50],FL=[18.2,23.1],CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.16,1,4,32
"{index=[39,50],FL=[18.2,23.1],CL=[37.3,47.6]} => {CW=[42.2,54.6]}",0.16,1,4.08163265306122,32
"{sex=0,index=[39,50],FL=[18.2,23.1]} => {CW=[42.2,54.6]}",0.095,1,4.08163265306122,19
"{sex=1,index=[39,50],FL=[18.2,23.1]} => {CW=[42.2,54.6]}",0.065,1,4.08163265306122,13
"{sex=0,index=[39,50],CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.115,1,4,23
"{sex=0,index=[39,50],CL=[37.3,47.6]} => {CW=[42.2,54.6]}",0.115,1,4.08163265306122,23
"{sex=1,index=[39,50],CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.075,1,4,15
"{sex=1,index=[39,50],CL=[37.3,47.6]} => {CW=[42.2,54.6]}",0.075,1,4.08163265306122,15
"{sex=0,index=[39,50],FL=[18.2,23.1]} => {CL=[37.3,47.6]}",0.095,1,4,19
"{sex=1,index=[39,50],FL=[18.2,23.1]} => {CL=[37.3,47.6]}",0.065,1,4,13
"{RW=[12.9,14.4),CL=[37.3,47.6],CW=[42.2,54.6]} => {sex=0}",0.075,1,2,15
"{sex=0,RW=[12.9,14.4),CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.075,1,4,15
"{RW=[12.9,14.4),CW=[31.6,36.9),BD=[11.5,14.0)} => {CL=[27.3,32.3)}",0.055,1,4,11
"{RW=[12.9,14.4),CW=[31.6,36.9),BD=[11.5,14.0)} => {sex=1}",0.055,1,2,11
"{RW=[12.9,14.4),CL=[27.3,32.3),CW=[31.6,36.9)} => {sex=1}",0.065,1,2,13
"{sex=1,RW=[12.9,14.4),CW=[31.6,36.9)} => {CL=[27.3,32.3)}",0.065,1,4,13
"{FL=[18.2,23.1],RW=[12.9,14.4),CL=[37.3,47.6]} => {sex=0}",0.05,1,2,10
"{FL=[15.6,18.2),RW=[12.9,14.4),CL=[32.3,37.3)} => {CW=[36.9,42.2)}",0.05,1,3.92156862745098,10
"{FL=[15.6,18.2),RW=[12.9,14.4),CW=[36.9,42.2)} => {CL=[32.3,37.3)}",0.05,1,4,10
"{RW=[12.9,14.4),CL=[32.3,37.3),BD=[14.0,16.7)} => {CW=[36.9,42.2)}",0.055,1,3.92156862745098,11
"{sex=1,RW=[12.9,14.4),CL=[32.3,37.3)} => {CW=[36.9,42.2)}",0.055,1,3.92156862745098,11
"{RW=[12.9,14.4),CL=[27.3,32.3),BD=[11.5,14.0)} => {sex=1}",0.06,1,2,12
"{index=[14,26),FL=[13.0,15.6),CW=[31.6,36.9)} => {CL=[27.3,32.3)}",0.085,1,4,17
"{index=[14,26),CW=[31.6,36.9),BD=[11.5,14.0)} => {CL=[27.3,32.3)}",0.08,1,4,16
"{index=[14,26),RW=[11.1,12.9),CL=[27.3,32.3)} => {CW=[31.6,36.9)}",0.075,1,4.08163265306122,15
"{index=[14,26),FL=[13.0,15.6),BD=[11.5,14.0)} => {sex=0}",0.07,1,2,14
"{sex=0,index=[14,26),BD=[11.5,14.0)} => {FL=[13.0,15.6)}",0.07,1,4.08163265306122,14
"{index=[14,26),CL=[14.7,27.3),BD=[ 6.1,11.5)} => {FL=[ 7.2,13.0)}",0.05,1,3.92156862745098,10
"{FL=[18.2,23.1],RW=[14.4,20.2],CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.155,1,4,31
"{FL=[18.2,23.1],RW=[14.4,20.2],CL=[37.3,47.6]} => {CW=[42.2,54.6]}",0.155,1,4.08163265306122,31
"{sex=0,RW=[14.4,20.2],CW=[42.2,54.6]} => {FL=[18.2,23.1]}",0.065,1,4,13
"{sex=0,FL=[18.2,23.1],RW=[14.4,20.2]} => {CW=[42.2,54.6]}",0.065,1,4.08163265306122,13
"{sex=1,FL=[18.2,23.1],CW=[42.2,54.6]} => {RW=[14.4,20.2]}",0.09,1,4.08163265306122,18
"{sex=0,RW=[14.4,20.2],CW=[42.2,54.6]} => {CL=[37.3,47.6]}",0.065,1,4,13
