"rules","support","confidence","lift","count"
"{BD=[17.73,21.60]} => {index=[37.8,50.0]}",0.155,0.939393939393939,3.61305361305361,31
"{BD=[17.73,21.60]} => {RW=[13.35,16.77)}",0.11,0.666666666666667,1.77777777777778,22
"{FL=[19.1,23.1]} => {CL=[39.4,47.6]}",0.165,0.970588235294118,5.54621848739496,33
"{CL=[39.4,47.6]} => {FL=[19.1,23.1]}",0.165,0.942857142857143,5.54621848739496,33
"{FL=[19.1,23.1]} => {index=[37.8,50.0]}",0.16,0.941176470588235,3.61990950226244,32
"{FL=[19.1,23.1]} => {RW=[13.35,16.77)}",0.115,0.676470588235294,1.80392156862745,23
"{CL=[39.4,47.6]} => {index=[37.8,50.0]}",0.165,0.942857142857143,3.62637362637363,33
"{CL=[39.4,47.6]} => {RW=[13.35,16.77)}",0.12,0.685714285714286,1.82857142857143,24
"{index=[13.2,25.5)} => {CW=[26.5,35.9)}",0.175,0.729166666666667,2.08333333333333,35
"{index=[13.2,25.5)} => {FL=[11.2,15.2)}",0.16,0.666666666666667,1.87793427230047,32
"{index=[13.2,25.5)} => {BD=[ 9.97,13.85)}",0.17,0.708333333333333,1.94063926940639,34
"{index=[13.2,25.5)} => {RW=[ 9.93,13.35)}",0.18,0.75,1.76470588235294,36
"{index=[25.5,37.8)} => {BD=[13.85,17.73)}",0.175,0.729166666666667,2.11352657004831,35
"{index=[25.5,37.8)} => {FL=[15.2,19.1)}",0.175,0.729166666666667,1.99771689497717,35
"{index=[25.5,37.8)} => {CL=[31.2,39.4)}",0.2,0.833333333333333,2.10970464135021,40
"{index=[25.5,37.8)} => {CW=[35.9,45.2)}",0.21,0.875,2.16049382716049,42
"{index=[37.8,50.0]} => {RW=[13.35,16.77)}",0.185,0.711538461538462,1.8974358974359,37
"{CL=[22.9,31.2)} => {CW=[26.5,35.9)}",0.31,0.984126984126984,2.81179138321995,62
"{CW=[26.5,35.9)} => {CL=[22.9,31.2)}",0.31,0.885714285714286,2.81179138321995,62
"{CL=[22.9,31.2)} => {FL=[11.2,15.2)}",0.29,0.920634920634921,2.59333780460541,58
"{FL=[11.2,15.2)} => {CL=[22.9,31.2)}",0.29,0.816901408450704,2.59333780460541,58
"{CL=[22.9,31.2)} => {BD=[ 9.97,13.85)}",0.285,0.904761904761905,2.47879973907371,57
"{BD=[ 9.97,13.85)} => {CL=[22.9,31.2)}",0.285,0.780821917808219,2.47879973907371,57
"{CL=[22.9,31.2)} => {RW=[ 9.93,13.35)}",0.275,0.873015873015873,2.05415499533147,55
"{BD=[13.85,17.73)} => {FL=[15.2,19.1)}",0.305,0.884057971014493,2.42207663291642,61
"{FL=[15.2,19.1)} => {BD=[13.85,17.73)}",0.305,0.835616438356164,2.42207663291642,61
"{BD=[13.85,17.73)} => {RW=[13.35,16.77)}",0.225,0.652173913043478,1.73913043478261,45
"{BD=[13.85,17.73)} => {CL=[31.2,39.4)}",0.31,0.898550724637681,2.27481196110805,62
"{CL=[31.2,39.4)} => {BD=[13.85,17.73)}",0.31,0.784810126582278,2.27481196110805,62
"{BD=[13.85,17.73)} => {CW=[35.9,45.2)}",0.305,0.884057971014493,2.18285918769011,61
"{CW=[35.9,45.2)} => {BD=[13.85,17.73)}",0.305,0.753086419753086,2.18285918769011,61
"{CW=[26.5,35.9)} => {FL=[11.2,15.2)}",0.295,0.842857142857143,2.37424547283702,59
"{FL=[11.2,15.2)} => {CW=[26.5,35.9)}",0.295,0.830985915492958,2.37424547283702,59
"{CW=[26.5,35.9)} => {BD=[ 9.97,13.85)}",0.295,0.842857142857143,2.30919765166341,59
"{BD=[ 9.97,13.85)} => {CW=[26.5,35.9)}",0.295,0.808219178082192,2.30919765166341,59
"{CW=[26.5,35.9)} => {RW=[ 9.93,13.35)}",0.3,0.857142857142857,2.01680672268908,60
"{RW=[ 9.93,13.35)} => {CW=[26.5,35.9)}",0.3,0.705882352941177,2.01680672268908,60
"{FL=[11.2,15.2)} => {BD=[ 9.97,13.85)}",0.315,0.887323943661972,2.43102450318348,63
"{BD=[ 9.97,13.85)} => {FL=[11.2,15.2)}",0.315,0.863013698630137,2.43102450318348,63
"{FL=[11.2,15.2)} => {RW=[ 9.93,13.35)}",0.305,0.859154929577465,2.02154101077051,61
"{RW=[ 9.93,13.35)} => {FL=[11.2,15.2)}",0.305,0.717647058823529,2.02154101077051,61
"{BD=[ 9.97,13.85)} => {RW=[ 9.93,13.35)}",0.305,0.835616438356164,1.96615632554392,61
"{RW=[ 9.93,13.35)} => {BD=[ 9.97,13.85)}",0.305,0.717647058823529,1.96615632554392,61
"{FL=[15.2,19.1)} => {RW=[13.35,16.77)}",0.24,0.657534246575342,1.75342465753425,48
"{FL=[15.2,19.1)} => {CL=[31.2,39.4)}",0.34,0.931506849315068,2.35824518813941,68
"{CL=[31.2,39.4)} => {FL=[15.2,19.1)}",0.34,0.860759493670886,2.35824518813941,68
"{FL=[15.2,19.1)} => {CW=[35.9,45.2)}",0.315,0.863013698630137,2.13089802130898,63
"{CW=[35.9,45.2)} => {FL=[15.2,19.1)}",0.315,0.777777777777778,2.13089802130898,63
"{RW=[13.35,16.77)} => {CL=[31.2,39.4)}",0.245,0.653333333333333,1.65400843881857,49
"{RW=[13.35,16.77)} => {CW=[35.9,45.2)}",0.27,0.72,1.77777777777778,54
"{CW=[35.9,45.2)} => {RW=[13.35,16.77)}",0.27,0.666666666666667,1.77777777777778,54
"{CL=[31.2,39.4)} => {CW=[35.9,45.2)}",0.36,0.911392405063291,2.25035161744022,72
"{CW=[35.9,45.2)} => {CL=[31.2,39.4)}",0.36,0.888888888888889,2.25035161744022,72
"{RW=[16.77,20.20],CW=[45.2,54.6]} => {BD=[17.73,21.60]}",0.05,1,6.06060606060606,10
"{RW=[16.77,20.20],BD=[17.73,21.60]} => {CW=[45.2,54.6]}",0.05,0.909090909090909,6.99300699300699,10
"{RW=[16.77,20.20],CW=[45.2,54.6]} => {FL=[19.1,23.1]}",0.05,1,5.88235294117647,10
"{FL=[19.1,23.1],RW=[16.77,20.20]} => {CW=[45.2,54.6]}",0.05,0.909090909090909,6.99300699300699,10
"{RW=[16.77,20.20],CW=[45.2,54.6]} => {CL=[39.4,47.6]}",0.05,1,5.71428571428571,10
"{RW=[16.77,20.20],CL=[39.4,47.6]} => {CW=[45.2,54.6]}",0.05,0.909090909090909,6.99300699300699,10
"{RW=[16.77,20.20],CW=[45.2,54.6]} => {index=[37.8,50.0]}",0.05,1,3.84615384615385,10
"{index=[37.8,50.0],RW=[16.77,20.20]} => {CW=[45.2,54.6]}",0.05,0.833333333333333,6.41025641025641,10
"{RW=[16.77,20.20],BD=[17.73,21.60]} => {FL=[19.1,23.1]}",0.055,1,5.88235294117647,11
"{FL=[19.1,23.1],RW=[16.77,20.20]} => {BD=[17.73,21.60]}",0.055,1,6.06060606060606,11
"{RW=[16.77,20.20],BD=[17.73,21.60]} => {CL=[39.4,47.6]}",0.055,1,5.71428571428571,11
"{RW=[16.77,20.20],CL=[39.4,47.6]} => {BD=[17.73,21.60]}",0.055,1,6.06060606060606,11
"{RW=[16.77,20.20],BD=[17.73,21.60]} => {index=[37.8,50.0]}",0.055,1,3.84615384615385,11
"{index=[37.8,50.0],RW=[16.77,20.20]} => {BD=[17.73,21.60]}",0.055,0.916666666666667,5.55555555555556,11
"{RW=[16.77,20.20],BD=[17.73,21.60]} => {sex=[0.75,1.00]}",0.05,0.909090909090909,1.81818181818182,10
"{sex=[0.75,1.00],RW=[16.77,20.20]} => {BD=[17.73,21.60]}",0.05,0.909090909090909,5.50964187327824,10
"{sex=[0.75,1.00],BD=[17.73,21.60]} => {RW=[16.77,20.20]}",0.05,0.714285714285714,11.9047619047619,10
"{FL=[19.1,23.1],RW=[16.77,20.20]} => {CL=[39.4,47.6]}",0.055,1,5.71428571428571,11
"{RW=[16.77,20.20],CL=[39.4,47.6]} => {FL=[19.1,23.1]}",0.055,1,5.88235294117647,11
"{FL=[19.1,23.1],RW=[16.77,20.20]} => {index=[37.8,50.0]}",0.055,1,3.84615384615385,11
"{index=[37.8,50.0],RW=[16.77,20.20]} => {FL=[19.1,23.1]}",0.055,0.916666666666667,5.3921568627451,11
"{FL=[19.1,23.1],RW=[16.77,20.20]} => {sex=[0.75,1.00]}",0.05,0.909090909090909,1.81818181818182,10
"{sex=[0.75,1.00],RW=[16.77,20.20]} => {FL=[19.1,23.1]}",0.05,0.909090909090909,5.3475935828877,10
"{RW=[16.77,20.20],CL=[39.4,47.6]} => {index=[37.8,50.0]}",0.055,1,3.84615384615385,11
"{index=[37.8,50.0],RW=[16.77,20.20]} => {CL=[39.4,47.6]}",0.055,0.916666666666667,5.23809523809524,11
"{RW=[16.77,20.20],CL=[39.4,47.6]} => {sex=[0.75,1.00]}",0.05,0.909090909090909,1.81818181818182,10
"{sex=[0.75,1.00],RW=[16.77,20.20]} => {CL=[39.4,47.6]}",0.05,0.909090909090909,5.19480519480519,10
"{index=[37.8,50.0],RW=[16.77,20.20]} => {sex=[0.75,1.00]}",0.055,0.916666666666667,1.83333333333333,11
"{sex=[0.75,1.00],RW=[16.77,20.20]} => {index=[37.8,50.0]}",0.055,1,3.84615384615385,11
"{FL=[ 7.2,11.2),CL=[14.7,22.9)} => {CW=[17.1,26.5)}",0.1,1,8.69565217391304,20
"{FL=[ 7.2,11.2),CW=[17.1,26.5)} => {CL=[14.7,22.9)}",0.1,1,8.69565217391304,20
"{CL=[14.7,22.9),CW=[17.1,26.5)} => {FL=[ 7.2,11.2)}",0.1,0.909090909090909,8.26446280991735,20
"{FL=[ 7.2,11.2),CL=[14.7,22.9)} => {BD=[ 6.10, 9.97)}",0.1,1,8,20
"{FL=[ 7.2,11.2),BD=[ 6.10, 9.97)} => {CL=[14.7,22.9)}",0.1,0.909090909090909,7.90513833992095,20
"{CL=[14.7,22.9),BD=[ 6.10, 9.97)} => {FL=[ 7.2,11.2)}",0.1,0.909090909090909,8.26446280991735,20
"{FL=[ 7.2,11.2),CL=[14.7,22.9)} => {RW=[ 6.50, 9.93)}",0.1,1,7.14285714285714,20
"{FL=[ 7.2,11.2),RW=[ 6.50, 9.93)} => {CL=[14.7,22.9)}",0.1,0.909090909090909,7.90513833992095,20
"{RW=[ 6.50, 9.93),CL=[14.7,22.9)} => {FL=[ 7.2,11.2)}",0.1,0.909090909090909,8.26446280991735,20
"{FL=[ 7.2,11.2),CL=[14.7,22.9)} => {index=[ 1.0,13.2)}",0.1,1,3.84615384615385,20
"{index=[ 1.0,13.2),FL=[ 7.2,11.2)} => {CL=[14.7,22.9)}",0.1,0.909090909090909,7.90513833992095,20
"{index=[ 1.0,13.2),CL=[14.7,22.9)} => {FL=[ 7.2,11.2)}",0.1,0.869565217391304,7.90513833992095,20
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {CL=[14.7,22.9)}",0.06,1,8.69565217391304,12
"{sex=[0.75,1.00],CL=[14.7,22.9)} => {FL=[ 7.2,11.2)}",0.06,0.857142857142857,7.79220779220779,12
"{FL=[ 7.2,11.2),CW=[17.1,26.5)} => {BD=[ 6.10, 9.97)}",0.1,1,8,20
"{FL=[ 7.2,11.2),BD=[ 6.10, 9.97)} => {CW=[17.1,26.5)}",0.1,0.909090909090909,7.90513833992095,20
"{CW=[17.1,26.5),BD=[ 6.10, 9.97)} => {FL=[ 7.2,11.2)}",0.1,0.952380952380952,8.65800865800866,20
"{FL=[ 7.2,11.2),CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.1,1,7.14285714285714,20
"{FL=[ 7.2,11.2),RW=[ 6.50, 9.93)} => {CW=[17.1,26.5)}",0.1,0.909090909090909,7.90513833992095,20
"{RW=[ 6.50, 9.93),CW=[17.1,26.5)} => {FL=[ 7.2,11.2)}",0.1,0.869565217391304,7.90513833992095,20
"{FL=[ 7.2,11.2),CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.1,1,3.84615384615385,20
"{index=[ 1.0,13.2),FL=[ 7.2,11.2)} => {CW=[17.1,26.5)}",0.1,0.909090909090909,7.90513833992095,20
"{index=[ 1.0,13.2),CW=[17.1,26.5)} => {FL=[ 7.2,11.2)}",0.1,0.869565217391304,7.90513833992095,20
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {CW=[17.1,26.5)}",0.06,1,8.69565217391304,12
"{sex=[0.75,1.00],CW=[17.1,26.5)} => {FL=[ 7.2,11.2)}",0.06,0.923076923076923,8.39160839160839,12
"{FL=[ 7.2,11.2),BD=[ 6.10, 9.97)} => {RW=[ 6.50, 9.93)}",0.11,1,7.14285714285714,22
"{FL=[ 7.2,11.2),RW=[ 6.50, 9.93)} => {BD=[ 6.10, 9.97)}",0.11,1,8,22
"{RW=[ 6.50, 9.93),BD=[ 6.10, 9.97)} => {FL=[ 7.2,11.2)}",0.11,0.916666666666667,8.33333333333333,22
"{FL=[ 7.2,11.2),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{index=[ 1.0,13.2),FL=[ 7.2,11.2)} => {BD=[ 6.10, 9.97)}",0.11,1,8,22
"{index=[ 1.0,13.2),BD=[ 6.10, 9.97)} => {FL=[ 7.2,11.2)}",0.11,0.88,8,22
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {BD=[ 6.10, 9.97)}",0.06,1,8,12
"{sex=[0.75,1.00],BD=[ 6.10, 9.97)} => {FL=[ 7.2,11.2)}",0.06,0.857142857142857,7.79220779220779,12
"{sex=[0.00,0.25),FL=[ 7.2,11.2)} => {BD=[ 6.10, 9.97)}",0.05,1,8,10
"{sex=[0.00,0.25),BD=[ 6.10, 9.97)} => {FL=[ 7.2,11.2)}",0.05,0.909090909090909,8.26446280991735,10
"{FL=[ 7.2,11.2),RW=[ 6.50, 9.93)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{index=[ 1.0,13.2),FL=[ 7.2,11.2)} => {RW=[ 6.50, 9.93)}",0.11,1,7.14285714285714,22
"{index=[ 1.0,13.2),RW=[ 6.50, 9.93)} => {FL=[ 7.2,11.2)}",0.11,0.785714285714286,7.14285714285714,22
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {RW=[ 6.50, 9.93)}",0.06,1,7.14285714285714,12
"{sex=[0.75,1.00],RW=[ 6.50, 9.93)} => {FL=[ 7.2,11.2)}",0.06,0.923076923076923,8.39160839160839,12
"{sex=[0.00,0.25),FL=[ 7.2,11.2)} => {RW=[ 6.50, 9.93)}",0.05,1,7.14285714285714,10
"{sex=[0.00,0.25),RW=[ 6.50, 9.93)} => {FL=[ 7.2,11.2)}",0.05,0.666666666666667,6.06060606060606,10
"{sex=[0.75,1.00],FL=[ 7.2,11.2)} => {index=[ 1.0,13.2)}",0.06,1,3.84615384615385,12
"{sex=[0.00,0.25),FL=[ 7.2,11.2)} => {index=[ 1.0,13.2)}",0.05,1,3.84615384615385,10
"{CL=[14.7,22.9),CW=[17.1,26.5)} => {BD=[ 6.10, 9.97)}",0.105,0.954545454545455,7.63636363636364,21
"{CL=[14.7,22.9),BD=[ 6.10, 9.97)} => {CW=[17.1,26.5)}",0.105,0.954545454545455,8.300395256917,21
"{CW=[17.1,26.5),BD=[ 6.10, 9.97)} => {CL=[14.7,22.9)}",0.105,1,8.69565217391304,21
"{CL=[14.7,22.9),CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.11,1,7.14285714285714,22
"{RW=[ 6.50, 9.93),CL=[14.7,22.9)} => {CW=[17.1,26.5)}",0.11,1,8.69565217391304,22
"{RW=[ 6.50, 9.93),CW=[17.1,26.5)} => {CL=[14.7,22.9)}",0.11,0.956521739130435,8.31758034026465,22
"{CL=[14.7,22.9),CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{index=[ 1.0,13.2),CL=[14.7,22.9)} => {CW=[17.1,26.5)}",0.11,0.956521739130435,8.31758034026465,22
"{index=[ 1.0,13.2),CW=[17.1,26.5)} => {CL=[14.7,22.9)}",0.11,0.956521739130435,8.31758034026465,22
"{sex=[0.75,1.00],CL=[14.7,22.9)} => {CW=[17.1,26.5)}",0.065,0.928571428571429,8.07453416149068,13
"{sex=[0.75,1.00],CW=[17.1,26.5)} => {CL=[14.7,22.9)}",0.065,1,8.69565217391304,13
"{CL=[14.7,22.9),BD=[ 6.10, 9.97)} => {RW=[ 6.50, 9.93)}",0.105,0.954545454545455,6.81818181818182,21
"{RW=[ 6.50, 9.93),CL=[14.7,22.9)} => {BD=[ 6.10, 9.97)}",0.105,0.954545454545455,7.63636363636364,21
"{RW=[ 6.50, 9.93),BD=[ 6.10, 9.97)} => {CL=[14.7,22.9)}",0.105,0.875,7.60869565217391,21
"{CL=[14.7,22.9),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{index=[ 1.0,13.2),CL=[14.7,22.9)} => {BD=[ 6.10, 9.97)}",0.11,0.956521739130435,7.65217391304348,22
"{index=[ 1.0,13.2),BD=[ 6.10, 9.97)} => {CL=[14.7,22.9)}",0.11,0.88,7.65217391304348,22
"{sex=[0.75,1.00],CL=[14.7,22.9)} => {BD=[ 6.10, 9.97)}",0.07,1,8,14
"{sex=[0.75,1.00],BD=[ 6.10, 9.97)} => {CL=[14.7,22.9)}",0.07,1,8.69565217391304,14
"{RW=[ 6.50, 9.93),CL=[14.7,22.9)} => {index=[ 1.0,13.2)}",0.11,1,3.84615384615385,22
"{index=[ 1.0,13.2),CL=[14.7,22.9)} => {RW=[ 6.50, 9.93)}",0.11,0.956521739130435,6.83229813664596,22
"{index=[ 1.0,13.2),RW=[ 6.50, 9.93)} => {CL=[14.7,22.9)}",0.11,0.785714285714286,6.83229813664596,22
"{sex=[0.75,1.00],CL=[14.7,22.9)} => {RW=[ 6.50, 9.93)}",0.065,0.928571428571429,6.63265306122449,13
"{sex=[0.75,1.00],RW=[ 6.50, 9.93)} => {CL=[14.7,22.9)}",0.065,1,8.69565217391304,13
"{sex=[0.75,1.00],CL=[14.7,22.9)} => {index=[ 1.0,13.2)}",0.07,1,3.84615384615385,14
"{CW=[17.1,26.5),BD=[ 6.10, 9.97)} => {RW=[ 6.50, 9.93)}",0.105,1,7.14285714285714,21
"{RW=[ 6.50, 9.93),CW=[17.1,26.5)} => {BD=[ 6.10, 9.97)}",0.105,0.91304347826087,7.30434782608696,21
"{RW=[ 6.50, 9.93),BD=[ 6.10, 9.97)} => {CW=[17.1,26.5)}",0.105,0.875,7.60869565217391,21
"{CW=[17.1,26.5),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.105,1,3.84615384615385,21
"{index=[ 1.0,13.2),CW=[17.1,26.5)} => {BD=[ 6.10, 9.97)}",0.105,0.91304347826087,7.30434782608696,21
"{index=[ 1.0,13.2),BD=[ 6.10, 9.97)} => {CW=[17.1,26.5)}",0.105,0.84,7.30434782608696,21
"{sex=[0.75,1.00],CW=[17.1,26.5)} => {BD=[ 6.10, 9.97)}",0.065,1,8,13
"{sex=[0.75,1.00],BD=[ 6.10, 9.97)} => {CW=[17.1,26.5)}",0.065,0.928571428571429,8.07453416149068,13
"{RW=[ 6.50, 9.93),CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.115,1,3.84615384615385,23
"{index=[ 1.0,13.2),CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.115,1,7.14285714285714,23
"{index=[ 1.0,13.2),RW=[ 6.50, 9.93)} => {CW=[17.1,26.5)}",0.115,0.821428571428571,7.14285714285714,23
"{sex=[0.75,1.00],CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.065,1,7.14285714285714,13
"{sex=[0.75,1.00],RW=[ 6.50, 9.93)} => {CW=[17.1,26.5)}",0.065,1,8.69565217391304,13
"{sex=[0.00,0.25),CW=[17.1,26.5)} => {RW=[ 6.50, 9.93)}",0.05,1,7.14285714285714,10
"{sex=[0.00,0.25),RW=[ 6.50, 9.93)} => {CW=[17.1,26.5)}",0.05,0.666666666666667,5.79710144927536,10
"{sex=[0.75,1.00],CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.065,1,3.84615384615385,13
"{sex=[0.00,0.25),CW=[17.1,26.5)} => {index=[ 1.0,13.2)}",0.05,1,3.84615384615385,10
"{RW=[ 6.50, 9.93),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.12,1,3.84615384615385,24
"{index=[ 1.0,13.2),BD=[ 6.10, 9.97)} => {RW=[ 6.50, 9.93)}",0.12,0.96,6.85714285714286,24
"{index=[ 1.0,13.2),RW=[ 6.50, 9.93)} => {BD=[ 6.10, 9.97)}",0.12,0.857142857142857,6.85714285714286,24
"{sex=[0.75,1.00],BD=[ 6.10, 9.97)} => {RW=[ 6.50, 9.93)}",0.065,0.928571428571429,6.63265306122449,13
"{sex=[0.75,1.00],RW=[ 6.50, 9.93)} => {BD=[ 6.10, 9.97)}",0.065,1,8,13
"{sex=[0.00,0.25),BD=[ 6.10, 9.97)} => {RW=[ 6.50, 9.93)}",0.055,1,7.14285714285714,11
"{sex=[0.00,0.25),RW=[ 6.50, 9.93)} => {BD=[ 6.10, 9.97)}",0.055,0.733333333333333,5.86666666666667,11
"{sex=[0.75,1.00],BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.07,1,3.84615384615385,14
"{sex=[0.00,0.25),BD=[ 6.10, 9.97)} => {index=[ 1.0,13.2)}",0.055,1,3.84615384615385,11
"{CW=[45.2,54.6],BD=[17.73,21.60]} => {FL=[19.1,23.1]}",0.12,0.96,5.64705882352941,24
"{FL=[19.1,23.1],CW=[45.2,54.6]} => {BD=[17.73,21.60]}",0.12,0.96,5.81818181818182,24
"{FL=[19.1,23.1],BD=[17.73,21.60]} => {CW=[45.2,54.6]}",0.12,0.774193548387097,5.95533498759305,24
"{CW=[45.2,54.6],BD=[17.73,21.60]} => {CL=[39.4,47.6]}",0.125,1,5.71428571428571,25
"{CL=[39.4,47.6],CW=[45.2,54.6]} => {BD=[17.73,21.60]}",0.125,0.961538461538462,5.82750582750583,25
"{CL=[39.4,47.6],BD=[17.73,21.60]} => {CW=[45.2,54.6]}",0.125,0.806451612903226,6.20347394540943,25
"{CW=[45.2,54.6],BD=[17.73,21.60]} => {index=[37.8,50.0]}",0.125,1,3.84615384615385,25
"{index=[37.8,50.0],CW=[45.2,54.6]} => {BD=[17.73,21.60]}",0.125,0.961538461538462,5.82750582750583,25
"{index=[37.8,50.0],BD=[17.73,21.60]} => {CW=[45.2,54.6]}",0.125,0.806451612903226,6.20347394540943,25
"{RW=[13.35,16.77),CW=[45.2,54.6]} => {BD=[17.73,21.60]}",0.075,0.9375,5.68181818181818,15
"{RW=[13.35,16.77),BD=[17.73,21.60]} => {CW=[45.2,54.6]}",0.075,0.681818181818182,5.24475524475524,15
"{sex=[0.75,1.00],CW=[45.2,54.6]} => {BD=[17.73,21.60]}",0.05,1,6.06060606060606,10
"{sex=[0.75,1.00],BD=[17.73,21.60]} => {CW=[45.2,54.6]}",0.05,0.714285714285714,5.49450549450549,10
"{sex=[0.00,0.25),CW=[45.2,54.6]} => {BD=[17.73,21.60]}",0.075,0.9375,5.68181818181818,15
"{sex=[0.00,0.25),BD=[17.73,21.60]} => {CW=[45.2,54.6]}",0.075,0.789473684210526,6.07287449392713,15
