=======================================
Rules with supp=20 and conf=50
=======================================
"rules","support","confidence","lift","count"
"{BD=[13.85,17.73)} => {CW=[35.9,45.2)}",0.305,0.884057971014493,2.18285918769011,61
"{CW=[35.9,45.2)} => {BD=[13.85,17.73)}",0.305,0.753086419753086,2.18285918769011,61
"{CW=[26.5,35.9)} => {FL=[11.2,15.2)}",0.295,0.842857142857143,2.37424547283702,59
"{FL=[11.2,15.2)} => {CW=[26.5,35.9)}",0.295,0.830985915492958,2.37424547283702,59
"{CW=[26.5,35.9)} => {BD=[ 9.97,13.85)}",0.295,0.842857142857143,2.30919765166341,59
"{BD=[ 9.97,13.85)} => {CW=[26.5,35.9)}",0.295,0.808219178082192,2.30919765166341,59
"{CW=[26.5,35.9)} => {RW=[ 9.93,13.35)}",0.3,0.857142857142857,2.01680672268908,60
"{RW=[ 9.93,13.35)} => {CW=[26.5,35.9)}",0.3,0.705882352941177,2.01680672268908,60
"{FL=[11.2,15.2)} => {BD=[ 9.97,13.85)}",0.315,0.887323943661972,2.43102450318348,63
"{BD=[ 9.97,13.85)} => {FL=[11.2,15.2)}",0.315,0.863013698630137,2.43102450318348,63
"{FL=[11.2,15.2)} => {RW=[ 9.93,13.35)}",0.305,0.859154929577465,2.02154101077051,61
"{RW=[ 9.93,13.35)} => {FL=[11.2,15.2)}",0.305,0.717647058823529,2.02154101077051,61
"{FL=[15.2,19.1)} => {RW=[13.35,16.77)}",0.24,0.657534246575342,1.75342465753425,48
"{RW=[13.35,16.77)} => {FL=[15.2,19.1)}",0.24,0.64,1.75342465753425,48
"{FL=[15.2,19.1)} => {CL=[31.2,39.4)}",0.34,0.931506849315068,2.35824518813941,68
"{CL=[31.2,39.4)} => {FL=[15.2,19.1)}",0.34,0.860759493670886,2.35824518813941,68
"{FL=[15.2,19.1)} => {CW=[35.9,45.2)}",0.315,0.863013698630137,2.13089802130898,63
"{CW=[35.9,45.2)} => {FL=[15.2,19.1)}",0.315,0.777777777777778,2.13089802130898,63
"{BD=[ 9.97,13.85)} => {RW=[ 9.93,13.35)}",0.305,0.835616438356164,1.96615632554392,61
"{RW=[ 9.93,13.35)} => {BD=[ 9.97,13.85)}",0.305,0.717647058823529,1.96615632554392,61
"{RW=[13.35,16.77)} => {CL=[31.2,39.4)}",0.245,0.653333333333333,1.65400843881857,49
"{CL=[31.2,39.4)} => {RW=[13.35,16.77)}",0.245,0.620253164556962,1.65400843881857,49
"{RW=[13.35,16.77)} => {CW=[35.9,45.2)}",0.27,0.72,1.77777777777778,54
"{CW=[35.9,45.2)} => {RW=[13.35,16.77)}",0.27,0.666666666666667,1.77777777777778,54
"{RW=[13.35,16.77)} => {sex=[0.75,1.00]}",0.225,0.6,1.2,45
"{CL=[31.2,39.4)} => {CW=[35.9,45.2)}",0.36,0.911392405063291,2.25035161744022,72
"{CW=[35.9,45.2)} => {CL=[31.2,39.4)}",0.36,0.888888888888889,2.25035161744022,72
"{CL=[31.2,39.4)} => {sex=[0.75,1.00]}",0.2,0.506329113924051,1.0126582278481,40
"{CW=[35.9,45.2)} => {sex=[0.75,1.00]}",0.215,0.530864197530864,1.06172839506173,43
"{RW=[ 9.93,13.35)} => {sex=[0.00,0.25)}",0.27,0.635294117647059,1.27058823529412,54
"{sex=[0.00,0.25)} => {RW=[ 9.93,13.35)}",0.27,0.54,1.27058823529412,54
"{index=[25.5,37.8),CL=[31.2,39.4)} => {CW=[35.9,45.2)}",0.2,1,2.46913580246914,40
"{index=[25.5,37.8),CW=[35.9,45.2)} => {CL=[31.2,39.4)}",0.2,0.952380952380952,2.41109101868596,40
"{CL=[31.2,39.4),CW=[35.9,45.2)} => {index=[25.5,37.8)}",0.2,0.555555555555556,2.31481481481481,40
"{CL=[22.9,31.2),CW=[26.5,35.9)} => {FL=[11.2,15.2)}",0.285,0.919354838709677,2.58973194002726,57
"{FL=[11.2,15.2),CL=[22.9,31.2)} => {CW=[26.5,35.9)}",0.285,0.982758620689655,2.80788177339901,57
"{FL=[11.2,15.2),CW=[26.5,35.9)} => {CL=[22.9,31.2)}",0.285,0.966101694915254,3.06698950766747,57
"{CL=[22.9,31.2),CW=[26.5,35.9)} => {BD=[ 9.97,13.85)}",0.28,0.903225806451613,2.47459125055236,56
"{CL=[22.9,31.2),BD=[ 9.97,13.85)} => {CW=[26.5,35.9)}",0.28,0.982456140350877,2.80701754385965,56
"{CW=[26.5,35.9),BD=[ 9.97,13.85)} => {CL=[22.9,31.2)}",0.28,0.949152542372881,3.01318267419962,56
"{CL=[22.9,31.2),CW=[26.5,35.9)} => {RW=[ 9.93,13.35)}",0.275,0.887096774193548,2.08728652751423,55
"{RW=[ 9.93,13.35),CL=[22.9,31.2)} => {CW=[26.5,35.9)}",0.275,1,2.85714285714286,55
"{RW=[ 9.93,13.35),CW=[26.5,35.9)} => {CL=[22.9,31.2)}",0.275,0.916666666666667,2.91005291005291,55
"{FL=[11.2,15.2),CL=[22.9,31.2)} => {BD=[ 9.97,13.85)}",0.27,0.931034482758621,2.55077940481814,54
"{CL=[22.9,31.2),BD=[ 9.97,13.85)} => {FL=[11.2,15.2)}",0.27,0.947368421052632,2.66864343958488,54
"{FL=[11.2,15.2),BD=[ 9.97,13.85)} => {CL=[22.9,31.2)}",0.27,0.857142857142857,2.72108843537415,54
"{FL=[11.2,15.2),CL=[22.9,31.2)} => {RW=[ 9.93,13.35)}",0.27,0.931034482758621,2.19066937119675,54
"{RW=[ 9.93,13.35),CL=[22.9,31.2)} => {FL=[11.2,15.2)}",0.27,0.981818181818182,2.76568501920615,54
"{FL=[11.2,15.2),RW=[ 9.93,13.35)} => {CL=[22.9,31.2)}",0.27,0.885245901639344,2.81030444964871,54
"{CL=[22.9,31.2),BD=[ 9.97,13.85)} => {RW=[ 9.93,13.35)}",0.26,0.912280701754386,2.14654282765738,52
"{RW=[ 9.93,13.35),CL=[22.9,31.2)} => {BD=[ 9.97,13.85)}",0.26,0.945454545454545,2.59028642590286,52
"{RW=[ 9.93,13.35),BD=[ 9.97,13.85)} => {CL=[22.9,31.2)}",0.26,0.852459016393443,2.70621909966172,52
"{FL=[15.2,19.1),BD=[13.85,17.73)} => {RW=[13.35,16.77)}",0.2,0.655737704918033,1.74863387978142,40
"{RW=[13.35,16.77),BD=[13.85,17.73)} => {FL=[15.2,19.1)}",0.2,0.888888888888889,2.43531202435312,40
"{FL=[15.2,19.1),RW=[13.35,16.77)} => {BD=[13.85,17.73)}",0.2,0.833333333333333,2.41545893719807,40
"{FL=[15.2,19.1),BD=[13.85,17.73)} => {CL=[31.2,39.4)}",0.3,0.983606557377049,2.49014318323304,60
"{CL=[31.2,39.4),BD=[13.85,17.73)} => {FL=[15.2,19.1)}",0.3,0.967741935483871,2.65134776844896,60
"{FL=[15.2,19.1),CL=[31.2,39.4)} => {BD=[13.85,17.73)}",0.3,0.882352941176471,2.55754475703325,60
"{FL=[15.2,19.1),BD=[13.85,17.73)} => {CW=[35.9,45.2)}",0.285,0.934426229508197,2.30722525804493,57
"{CW=[35.9,45.2),BD=[13.85,17.73)} => {FL=[15.2,19.1)}",0.285,0.934426229508197,2.56007186166629,57
"{FL=[15.2,19.1),CW=[35.9,45.2)} => {BD=[13.85,17.73)}",0.285,0.904761904761905,2.62249827467219,57
"{RW=[13.35,16.77),BD=[13.85,17.73)} => {CL=[31.2,39.4)}",0.205,0.911111111111111,2.30661040787623,41
"{CL=[31.2,39.4),BD=[13.85,17.73)} => {RW=[13.35,16.77)}",0.205,0.661290322580645,1.76344086021505,41
"{RW=[13.35,16.77),CL=[31.2,39.4)} => {BD=[13.85,17.73)}",0.205,0.836734693877551,2.42531795326826,41
"{RW=[13.35,16.77),BD=[13.85,17.73)} => {CW=[35.9,45.2)}",0.215,0.955555555555556,2.35939643347051,43
"{CW=[35.9,45.2),BD=[13.85,17.73)} => {RW=[13.35,16.77)}",0.215,0.704918032786885,1.87978142076503,43
"{RW=[13.35,16.77),CW=[35.9,45.2)} => {BD=[13.85,17.73)}",0.215,0.796296296296296,2.30810520665593,43
"{CL=[31.2,39.4),BD=[13.85,17.73)} => {CW=[35.9,45.2)}",0.29,0.935483870967742,2.30983671843887,58
"{CW=[35.9,45.2),BD=[13.85,17.73)} => {CL=[31.2,39.4)}",0.29,0.950819672131147,2.4071384104586,58
"{CL=[31.2,39.4),CW=[35.9,45.2)} => {BD=[13.85,17.73)}",0.29,0.805555555555556,2.33494363929147,58
"{FL=[11.2,15.2),CW=[26.5,35.9)} => {BD=[ 9.97,13.85)}",0.27,0.915254237288136,2.50754585558393,54
"{CW=[26.5,35.9),BD=[ 9.97,13.85)} => {FL=[11.2,15.2)}",0.27,0.915254237288136,2.57818095010742,54
"{FL=[11.2,15.2),BD=[ 9.97,13.85)} => {CW=[26.5,35.9)}",0.27,0.857142857142857,2.44897959183673,54
"{FL=[11.2,15.2),CW=[26.5,35.9)} => {RW=[ 9.93,13.35)}",0.28,0.949152542372881,2.2333000997009,56
"{RW=[ 9.93,13.35),CW=[26.5,35.9)} => {FL=[11.2,15.2)}",0.28,0.933333333333333,2.62910798122066,56
"{FL=[11.2,15.2),RW=[ 9.93,13.35)} => {CW=[26.5,35.9)}",0.28,0.918032786885246,2.62295081967213,56
"{CW=[26.5,35.9),BD=[ 9.97,13.85)} => {RW=[ 9.93,13.35)}",0.265,0.898305084745763,2.11365902293121,53
"{RW=[ 9.93,13.35),CW=[26.5,35.9)} => {BD=[ 9.97,13.85)}",0.265,0.883333333333333,2.42009132420091,53
"{RW=[ 9.93,13.35),BD=[ 9.97,13.85)} => {CW=[26.5,35.9)}",0.265,0.868852459016393,2.4824355971897,53
"{FL=[11.2,15.2),BD=[ 9.97,13.85)} => {RW=[ 9.93,13.35)}",0.285,0.904761904761905,2.12885154061625,57
"{FL=[11.2,15.2),RW=[ 9.93,13.35)} => {BD=[ 9.97,13.85)}",0.285,0.934426229508197,2.56007186166629,57
"{RW=[ 9.93,13.35),BD=[ 9.97,13.85)} => {FL=[11.2,15.2)}",0.285,0.934426229508197,2.63218656199492,57
"{FL=[15.2,19.1),RW=[13.35,16.77)} => {CL=[31.2,39.4)}",0.22,0.916666666666667,2.32067510548523,44
"{FL=[15.2,19.1),CL=[31.2,39.4)} => {RW=[13.35,16.77)}",0.22,0.647058823529412,1.72549019607843,44
"{RW=[13.35,16.77),CL=[31.2,39.4)} => {FL=[15.2,19.1)}",0.22,0.897959183673469,2.4601621470506,44
"{FL=[15.2,19.1),RW=[13.35,16.77)} => {CW=[35.9,45.2)}",0.21,0.875,2.16049382716049,42
"{FL=[15.2,19.1),CW=[35.9,45.2)} => {RW=[13.35,16.77)}",0.21,0.666666666666667,1.77777777777778,42
"{RW=[13.35,16.77),CW=[35.9,45.2)} => {FL=[15.2,19.1)}",0.21,0.777777777777778,2.13089802130898,42
"{FL=[15.2,19.1),CL=[31.2,39.4)} => {CW=[35.9,45.2)}",0.31,0.911764705882353,2.25127087872186,62
"{FL=[15.2,19.1),CW=[35.9,45.2)} => {CL=[31.2,39.4)}",0.31,0.984126984126984,2.49146071930882,62
"{CL=[31.2,39.4),CW=[35.9,45.2)} => {FL=[15.2,19.1)}",0.31,0.861111111111111,2.35920852359209,62
"{RW=[13.35,16.77),CL=[31.2,39.4)} => {CW=[35.9,45.2)}",0.23,0.938775510204082,2.31796422272613,46
"{RW=[13.35,16.77),CW=[35.9,45.2)} => {CL=[31.2,39.4)}",0.23,0.851851851851852,2.15658696671355,46
"{CL=[31.2,39.4),CW=[35.9,45.2)} => {RW=[13.35,16.77)}",0.23,0.638888888888889,1.7037037037037,46
"{FL=[11.2,15.2),CL=[22.9,31.2),CW=[26.5,35.9)} => {BD=[ 9.97,13.85)}",0.265,0.929824561403509,2.54746455179043,53
"{CL=[22.9,31.2),CW=[26.5,35.9),BD=[ 9.97,13.85)} => {FL=[11.2,15.2)}",0.265,0.946428571428571,2.66599597585513,53
"{FL=[11.2,15.2),CL=[22.9,31.2),BD=[ 9.97,13.85)} => {CW=[26.5,35.9)}",0.265,0.981481481481482,2.8042328042328,53
"{FL=[11.2,15.2),CW=[26.5,35.9),BD=[ 9.97,13.85)} => {CL=[22.9,31.2)}",0.265,0.981481481481482,3.11581422692534,53
"{FL=[11.2,15.2),CL=[22.9,31.2),CW=[26.5,35.9)} => {RW=[ 9.93,13.35)}",0.27,0.947368421052632,2.22910216718266,54
"{RW=[ 9.93,13.35),CL=[22.9,31.2),CW=[26.5,35.9)} => {FL=[11.2,15.2)}",0.27,0.981818181818182,2.76568501920615,54
"{FL=[11.2,15.2),RW=[ 9.93,13.35),CL=[22.9,31.2)} => {CW=[26.5,35.9)}",0.27,1,2.85714285714286,54
"{FL=[11.2,15.2),RW=[ 9.93,13.35),CW=[26.5,35.9)} => {CL=[22.9,31.2)}",0.27,0.964285714285714,3.06122448979592,54
"{CL=[22.9,31.2),CW=[26.5,35.9),BD=[ 9.97,13.85)} => {RW=[ 9.93,13.35)}",0.26,0.928571428571429,2.18487394957983,52
"{RW=[ 9.93,13.35),CL=[22.9,31.2),CW=[26.5,35.9)} => {BD=[ 9.97,13.85)}",0.26,0.945454545454545,2.59028642590286,52
"{RW=[ 9.93,13.35),CL=[22.9,31.2),BD=[ 9.97,13.85)} => {CW=[26.5,35.9)}",0.26,1,2.85714285714286,52
"{RW=[ 9.93,13.35),CW=[26.5,35.9),BD=[ 9.97,13.85)} => {CL=[22.9,31.2)}",0.26,0.981132075471698,3.11470500149745,52
"{FL=[11.2,15.2),CL=[22.9,31.2),BD=[ 9.97,13.85)} => {RW=[ 9.93,13.35)}",0.255,0.944444444444444,2.22222222222222,51
"{FL=[11.2,15.2),RW=[ 9.93,13.35),CL=[22.9,31.2)} => {BD=[ 9.97,13.85)}",0.255,0.944444444444444,2.58751902587519,51
"{RW=[ 9.93,13.35),CL=[22.9,31.2),BD=[ 9.97,13.85)} => {FL=[11.2,15.2)}",0.255,0.980769230769231,2.76273022751896,51
"{FL=[11.2,15.2),RW=[ 9.93,13.35),BD=[ 9.97,13.85)} => {CL=[22.9,31.2)}",0.255,0.894736842105263,2.84043441938179,51
"{FL=[15.2,19.1),CL=[31.2,39.4),BD=[13.85,17.73)} => {CW=[35.9,45.2)}",0.28,0.933333333333333,2.30452674897119,56
"{FL=[15.2,19.1),CW=[35.9,45.2),BD=[13.85,17.73)} => {CL=[31.2,39.4)}",0.28,0.982456140350877,2.48723073506551,56
"{CL=[31.2,39.4),CW=[35.9,45.2),BD=[13.85,17.73)} => {FL=[15.2,19.1)}",0.28,0.96551724137931,2.6452527161077,56
"{FL=[15.2,19.1),CL=[31.2,39.4),CW=[35.9,45.2)} => {BD=[13.85,17.73)}",0.28,0.903225806451613,2.61804581580178,56
"{RW=[13.35,16.77),CL=[31.2,39.4),BD=[13.85,17.73)} => {CW=[35.9,45.2)}",0.2,0.975609756097561,2.40891297801867,40
"{RW=[13.35,16.77),CW=[35.9,45.2),BD=[13.85,17.73)} => {CL=[31.2,39.4)}",0.2,0.930232558139535,2.35501913453047,40
"{CL=[31.2,39.4),CW=[35.9,45.2),BD=[13.85,17.73)} => {RW=[13.35,16.77)}",0.2,0.689655172413793,1.83908045977012,40
"{RW=[13.35,16.77),CL=[31.2,39.4),CW=[35.9,45.2)} => {BD=[13.85,17.73)}",0.2,0.869565217391304,2.52047889098929,40
"{FL=[11.2,15.2),CW=[26.5,35.9),BD=[ 9.97,13.85)} => {RW=[ 9.93,13.35)}",0.26,0.962962962962963,2.26579520697168,52
"{FL=[11.2,15.2),RW=[ 9.93,13.35),CW=[26.5,35.9)} => {BD=[ 9.97,13.85)}",0.26,0.928571428571429,2.5440313111546,52
"{RW=[ 9.93,13.35),CW=[26.5,35.9),BD=[ 9.97,13.85)} => {FL=[11.2,15.2)}",0.26,0.981132075471698,2.76375232527239,52
"{FL=[11.2,15.2),RW=[ 9.93,13.35),BD=[ 9.97,13.85)} => {CW=[26.5,35.9)}",0.26,0.912280701754386,2.60651629072682,52
"{FL=[15.2,19.1),RW=[13.35,16.77),CL=[31.2,39.4)} => {CW=[35.9,45.2)}",0.205,0.931818181818182,2.30078563411897,41
"{FL=[15.2,19.1),RW=[13.35,16.77),CW=[35.9,45.2)} => {CL=[31.2,39.4)}",0.205,0.976190476190476,2.4713682941531,41
"{FL=[15.2,19.1),CL=[31.2,39.4),CW=[35.9,45.2)} => {RW=[13.35,16.77)}",0.205,0.661290322580645,1.76344086021505,41
"{RW=[13.35,16.77),CL=[31.2,39.4),CW=[35.9,45.2)} => {FL=[15.2,19.1)}",0.205,0.891304347826087,2.44192972007147,41
"{FL=[11.2,15.2),CL=[22.9,31.2),CW=[26.5,35.9),BD=[ 9.97,13.85)} => {RW=[ 9.93,13.35)}",0.255,0.962264150943396,2.26415094339623,51
"{FL=[11.2,15.2),RW=[ 9.93,13.35),CL=[22.9,31.2),CW=[26.5,35.9)} => {BD=[ 9.97,13.85)}",0.255,0.944444444444444,2.58751902587519,51
"{RW=[ 9.93,13.35),CL=[22.9,31.2),CW=[26.5,35.9),BD=[ 9.97,13.85)} => {FL=[11.2,15.2)}",0.255,0.980769230769231,2.76273022751896,51
"{FL=[11.2,15.2),RW=[ 9.93,13.35),CL=[22.9,31.2),BD=[ 9.97,13.85)} => {CW=[26.5,35.9)}",0.255,1,2.85714285714286,51
"{FL=[11.2,15.2),RW=[ 9.93,13.35),CW=[26.5,35.9),BD=[ 9.97,13.85)} => {CL=[22.9,31.2)}",0.255,0.980769230769231,3.11355311355311,51

    support confidence     lift leverage   jaccard
1     0.500  0.5000000 1.000000 0.000000 0.5000000
2     0.500  0.5000000 1.000000 0.000000 0.5000000
3     0.200  0.8333333 2.109705 0.105200 0.4597701
4     0.200  0.5063291 2.109705 0.105200 0.4597701
5     0.210  0.8750000 2.160494 0.112800 0.4827586
6     0.210  0.5185185 2.160494 0.112800 0.4827586
7     0.310  0.9841270 2.811791 0.199750 0.8732394
8     0.310  0.8857143 2.811791 0.199750 0.8732394
9     0.290  0.9206349 2.593338 0.178175 0.7631579
10    0.290  0.8169014 2.593338 0.178175 0.7631579
11    0.285  0.9047619 2.478800 0.170025 0.7215190
12    0.285  0.7808219 2.478800 0.170025 0.7215190
13    0.275  0.8730159 2.054155 0.141125 0.5913978
14    0.275  0.6470588 2.054155 0.141125 0.5913978
15    0.305  0.8840580 2.422077 0.179075 0.7530864
16    0.305  0.8356164 2.422077 0.179075 0.7530864
17    0.225  0.6521739 1.739130 0.095625 0.4545455
18    0.225  0.6000000 1.739130 0.095625 0.4545455
19    0.310  0.8985507 2.274812 0.173725 0.7209302
20    0.310  0.7848101 2.274812 0.173725 0.7209302
21    0.305  0.8840580 2.182859 0.165275 0.6853933
22    0.305  0.7530864 2.182859 0.165275 0.6853933
23    0.295  0.8428571 2.374245 0.170750 0.7195122
24    0.295  0.8309859 2.374245 0.170750 0.7195122
25    0.295  0.8428571 2.309198 0.167250 0.7023810
26    0.295  0.8082192 2.309198 0.167250 0.7023810
27    0.300  0.8571429 2.016807 0.151250 0.6315789
28    0.300  0.7058824 2.016807 0.151250 0.6315789
29    0.315  0.8873239 2.431025 0.185425 0.7777778
30    0.315  0.8630137 2.431025 0.185425 0.7777778
31    0.305  0.8591549 2.021541 0.154125 0.6421053
32    0.305  0.7176471 2.021541 0.154125 0.6421053
33    0.240  0.6575342 1.753425 0.103125 0.4800000
34    0.240  0.6400000 1.753425 0.103125 0.4800000
35    0.340  0.9315068 2.358245 0.195825 0.8095238
36    0.340  0.8607595 2.358245 0.195825 0.8095238
37    0.315  0.8630137 2.130898 0.167175 0.6923077
38    0.315  0.7777778 2.130898 0.167175 0.6923077
39    0.305  0.8356164 1.966156 0.149875 0.6288660
40    0.305  0.7176471 1.966156 0.149875 0.6288660
41    0.245  0.6533333 1.654008 0.096875 0.4666667
42    0.245  0.6202532 1.654008 0.096875 0.4666667
43    0.270  0.7200000 1.777778 0.118125 0.5294118
44    0.270  0.6666667 1.777778 0.118125 0.5294118
45    0.225  0.6000000 1.200000 0.037500 0.3461538
46    0.360  0.9113924 2.250352 0.200025 0.8181818
47    0.360  0.8888889 2.250352 0.200025 0.8181818
48    0.200  0.5063291 1.012658 0.002500 0.2877698
49    0.215  0.5308642 1.061728 0.012500 0.3115942
50    0.270  0.6352941 1.270588 0.057500 0.4122137
51    0.270  0.5400000 1.270588 0.057500 0.4122137
52    0.200  1.0000000 2.469136 0.119000 0.4938272
53    0.200  0.9523810 2.411091 0.117050 0.4938272
54    0.200  0.5555556 2.314815 0.113600 0.5000000
55    0.285  0.9193548 2.589732 0.174950 0.7500000
56    0.285  0.9827586 2.807882 0.183500 0.8028169
57    0.285  0.9661017 3.066990 0.192075 0.8769231
58    0.280  0.9032258 2.474591 0.166850 0.7088608
59    0.280  0.9824561 2.807018 0.180250 0.7887324
60    0.280  0.9491525 3.013183 0.187075 0.8484848
61    0.275  0.8870968 2.087287 0.143250 0.5978261
62    0.275  1.0000000 2.857143 0.178750 0.7857143
63    0.275  0.9166667 2.910053 0.180500 0.8088235
64    0.270  0.9310345 2.550779 0.164150 0.7012987
65    0.270  0.9473684 2.668643 0.168825 0.7297297
66    0.270  0.8571429 2.721088 0.170775 0.7500000
67    0.270  0.9310345 2.190669 0.146750 0.6067416
68    0.270  0.9818182 2.765685 0.172375 0.7500000
69    0.270  0.8852459 2.810304 0.173925 0.7714286
70    0.260  0.9122807 2.146543 0.138875 0.5777778
71    0.260  0.9454545 2.590286 0.159625 0.6842105
72    0.260  0.8524590 2.706219 0.163925 0.7222222
73    0.200  0.6557377 1.748634 0.085625 0.4166667
74    0.200  0.8888889 2.435312 0.117875 0.5128205
75    0.200  0.8333333 2.415459 0.117200 0.5194805
76    0.300  0.9836066 2.490143 0.179525 0.7500000
77    0.300  0.9677419 2.651348 0.186850 0.8000000
78    0.300  0.8823529 2.557545 0.182700 0.7792208
79    0.285  0.9344262 2.307225 0.161475 0.6705882
80    0.285  0.9344262 2.560072 0.173675 0.7402597
81    0.285  0.9047619 2.622498 0.176325 0.7600000
82    0.205  0.9111111 2.306610 0.116125 0.4939759
83    0.205  0.6612903 1.763441 0.088750 0.4270833
84    0.205  0.8367347 2.425318 0.120475 0.5324675
85    0.215  0.9555556 2.359396 0.123875 0.5180723
86    0.215  0.7049180 1.879781 0.100625 0.4623656
87    0.215  0.7962963 2.308105 0.121850 0.5375000
88    0.290  0.9354839 2.309837 0.164450 0.6823529
89    0.290  0.9508197 2.407138 0.169525 0.7073171
90    0.290  0.8055556 2.334944 0.165800 0.6987952
91    0.270  0.9152542 2.507546 0.162325 0.6923077
92    0.270  0.9152542 2.578181 0.165275 0.7105263
93    0.270  0.8571429 2.448980 0.159750 0.6835443
94    0.280  0.9491525 2.233300 0.154625 0.6363636
95    0.280  0.9333333 2.629108 0.173500 0.7466667
96    0.280  0.9180328 2.622951 0.173250 0.7466667
97    0.265  0.8983051 2.113659 0.139625 0.5824176
98    0.265  0.8833333 2.420091 0.155500 0.6625000
99    0.265  0.8688525 2.482436 0.158250 0.6794872
100   0.285  0.9047619 2.128852 0.151125 0.6263736
101   0.285  0.9344262 2.560072 0.173675 0.7402597
102   0.285  0.9344262 2.632187 0.176725 0.7600000
103   0.220  0.9166667 2.320675 0.125200 0.5301205
104   0.220  0.6470588 1.725490 0.092500 0.4444444
105   0.220  0.8979592 2.460162 0.130575 0.5641026
106   0.210  0.8750000 2.160494 0.112800 0.4827586
107   0.210  0.6666667 1.777778 0.091875 0.4375000
108   0.210  0.7777778 2.130898 0.111450 0.4941176
109   0.310  0.9117647 2.251271 0.172300 0.7126437
110   0.310  0.9841270 2.491461 0.185575 0.7750000
111   0.310  0.8611111 2.359209 0.178600 0.7469880
112   0.230  0.9387755 2.317964 0.130775 0.5476190
113   0.230  0.8518519 2.156587 0.123350 0.5287356
114   0.230  0.6388889 1.703704 0.095000 0.4554455
115   0.265  0.9298246 2.547465 0.160975 0.6883117
116   0.265  0.9464286 2.665996 0.165600 0.7162162
117   0.265  0.9814815 2.804233 0.170500 0.7464789
118   0.265  0.9814815 3.115814 0.179950 0.8281250
119   0.270  0.9473684 2.229102 0.148875 0.6136364
120   0.270  0.9818182 2.765685 0.172375 0.7500000
121   0.270  1.0000000 2.857143 0.175500 0.7714286
122   0.270  0.9642857 3.061224 0.181800 0.8307692
123   0.260  0.9285714 2.184874 0.141000 0.5842697
124   0.260  0.9454545 2.590286 0.159625 0.6842105
125   0.260  1.0000000 2.857143 0.169000 0.7428571
126   0.260  0.9811321 3.114705 0.176525 0.8125000
127   0.255  0.9444444 2.222222 0.140250 0.5795455
128   0.255  0.9444444 2.587519 0.156450 0.6710526
129   0.255  0.9807692 2.762730 0.162700 0.7083333
130   0.255  0.8947368 2.840434 0.165225 0.7391304
131   0.280  0.9333333 2.304527 0.158500 0.6588235
132   0.280  0.9824561 2.487231 0.167425 0.7000000
133   0.280  0.9655172 2.645253 0.174150 0.7466667
134   0.280  0.9032258 2.618046 0.173050 0.7466667
135   0.200  0.9756098 2.408913 0.116975 0.4878049
136   0.200  0.9302326 2.355019 0.115075 0.4878049
137   0.200  0.6896552 1.839080 0.091250 0.4301075
138   0.200  0.8695652 2.520479 0.120650 0.5333333
139   0.260  0.9629630 2.265795 0.145250 0.5977011
140   0.260  0.9285714 2.544031 0.157800 0.6753247
141   0.260  0.9811321 2.763752 0.165925 0.7222222
142   0.260  0.9122807 2.606516 0.160250 0.6933333
143   0.205  0.9318182 2.300786 0.115900 0.4880952
144   0.205  0.9761905 2.471368 0.122050 0.5125000
145   0.205  0.6612903 1.763441 0.088750 0.4270833
146   0.205  0.8913043 2.441930 0.121050 0.5256410
