"rules","support","confidence","lift","count"
"{CW=[17.1,29.6),BD=[ 6.1,11.3)} => {CL=[14.7,25.7)}",0.185,1,5.26315789473684,37
"{RW=[ 6.5,11.1),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.175,1,5,35
"{index=[ 1.0,17.3),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.18,1,5,36
"{sex=[0.000,0.333),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.08,1,5,16
"{sex=[0.667,1.000],CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.11,1,5,22
"{RW=[ 6.5,11.1),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.175,1,4.34782608695652,35
"{sex=[0.000,0.333),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.08,1,4.34782608695652,16
"{sex=[0.000,0.333),CL=[14.7,25.7)} => {RW=[ 6.5,11.1)}",0.08,1,3.77358490566038,16
"{sex=[0.667,1.000],RW=[ 6.5,11.1)} => {CL=[14.7,25.7)}",0.095,1,5.26315789473684,19
"{sex=[0.000,0.333),CL=[14.7,25.7)} => {index=[ 1.0,17.3)}",0.08,1,2.94117647058824,16
"{sex=[0.000,0.333),CW=[17.1,29.6)} => {RW=[ 6.5,11.1)}",0.085,1,3.77358490566038,17
"{sex=[0.667,1.000],RW=[ 6.5,11.1)} => {CW=[17.1,29.6)}",0.095,1,5,19
"{sex=[0.000,0.333),CW=[17.1,29.6)} => {index=[ 1.0,17.3)}",0.085,1,2.94117647058824,17
"{sex=[0.000,0.333),BD=[ 6.1,11.3)} => {RW=[ 6.5,11.1)}",0.105,1,3.77358490566038,21
"{sex=[0.667,1.000],RW=[ 6.5,11.1)} => {BD=[ 6.1,11.3)}",0.095,1,4.34782608695652,19
"{CW=[42.1,54.6],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.22,1,3.57142857142857,44
"{sex=[0.667,1.000],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.105,1,3.84615384615385,21
"{FL=[17.8,23.1],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.215,1,3.57142857142857,43
"{index=[33.7,50.0],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.235,1,3.57142857142857,47
"{sex=[0.000,0.333),CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.14,1,3.57142857142857,28
"{sex=[0.667,1.000],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.105,1,3.57142857142857,21
"{RW=[11.1,15.6),CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.11,1,3.57142857142857,22
"{RW=[11.1,15.6),CW=[42.1,54.6]} => {sex=[0.000,0.333)}",0.11,1,2,22
"{index=[33.7,50.0],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.225,1,3.57142857142857,45
"{sex=[0.667,1.000],CL=[36.6,47.6]} => {BD=[16.4,21.6]}",0.11,1,3.84615384615385,22
"{sex=[0.000,0.333),BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.145,1,3.50877192982456,29
"{RW=[11.1,15.6),BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.125,1,3.50877192982456,25
"{RW=[ 6.5,11.1),BD=[11.3,16.4)} => {sex=[0.000,0.333)}",0.065,1,2,13
"{RW=[ 6.5,11.1),CL=[25.7,36.6)} => {sex=[0.000,0.333)}",0.09,1,2,18
"{RW=[ 6.5,11.1),CW=[29.6,42.1)} => {sex=[0.000,0.333)}",0.085,1,2,17
"{RW=[ 6.5,11.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.065,1,1.88679245283019,13
"{RW=[ 6.5,11.1),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.085,1,1.88679245283019,17
"{index=[33.7,50.0],FL=[17.8,23.1]} => {CL=[36.6,47.6]}",0.22,1,3.57142857142857,44
"{index=[17.3,33.7),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.255,1,1.88679245283019,51
"{index=[17.3,33.7),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.255,1,1.8018018018018,51
"{index=[17.3,33.7),FL=[12.5,17.8)} => {CL=[25.7,36.6)}",0.245,1,1.88679245283019,49
"{index=[17.3,33.7),FL=[12.5,17.8)} => {CW=[29.6,42.1)}",0.245,1,1.8018018018018,49
"{index=[17.3,33.7),CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.285,1,1.8018018018018,57
"{index=[ 1.0,17.3),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.15,1,1.88679245283019,30
"{index=[33.7,50.0],CL=[25.7,36.6)} => {BD=[11.3,16.4)}",0.085,1,1.96078431372549,17
"{index=[33.7,50.0],CL=[25.7,36.6)} => {FL=[12.5,17.8)}",0.085,1,1.88679245283019,17
"{index=[33.7,50.0],CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.085,1,1.8018018018018,17
"{RW=[15.6,20.2],CW=[42.1,54.6],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.135,1,3.57142857142857,27
"{RW=[15.6,20.2],CL=[36.6,47.6],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.135,1,3.84615384615385,27
"{RW=[15.6,20.2],CL=[36.6,47.6],BD=[16.4,21.6]} => {CW=[42.1,54.6]}",0.135,1,4.08163265306122,27
"{FL=[17.8,23.1],RW=[15.6,20.2],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.125,1,3.84615384615385,25
"{FL=[17.8,23.1],RW=[15.6,20.2],BD=[16.4,21.6]} => {CW=[42.1,54.6]}",0.125,1,4.08163265306122,25
"{index=[33.7,50.0],RW=[15.6,20.2],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.13,1,3.84615384615385,26
"{index=[33.7,50.0],RW=[15.6,20.2],BD=[16.4,21.6]} => {CW=[42.1,54.6]}",0.13,1,4.08163265306122,26
"{sex=[0.667,1.000],RW=[15.6,20.2],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.105,1,3.84615384615385,21
"{sex=[0.667,1.000],RW=[15.6,20.2],BD=[16.4,21.6]} => {CW=[42.1,54.6]}",0.105,1,4.08163265306122,21
"{sex=[0.667,1.000],CW=[42.1,54.6],BD=[16.4,21.6]} => {RW=[15.6,20.2]}",0.105,1,6.45161290322581,21
"{FL=[17.8,23.1],RW=[15.6,20.2],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.125,1,3.57142857142857,25
"{FL=[17.8,23.1],RW=[15.6,20.2],CL=[36.6,47.6]} => {CW=[42.1,54.6]}",0.125,1,4.08163265306122,25
"{index=[33.7,50.0],RW=[15.6,20.2],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.13,1,3.57142857142857,26
"{index=[33.7,50.0],RW=[15.6,20.2],CL=[36.6,47.6]} => {CW=[42.1,54.6]}",0.13,1,4.08163265306122,26
"{sex=[0.667,1.000],RW=[15.6,20.2],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.105,1,3.57142857142857,21
"{sex=[0.667,1.000],RW=[15.6,20.2],CL=[36.6,47.6]} => {CW=[42.1,54.6]}",0.105,1,4.08163265306122,21
"{sex=[0.667,1.000],CL=[36.6,47.6],CW=[42.1,54.6]} => {RW=[15.6,20.2]}",0.105,1,6.45161290322581,21
"{index=[33.7,50.0],FL=[17.8,23.1],RW=[15.6,20.2]} => {CW=[42.1,54.6]}",0.12,1,4.08163265306122,24
"{sex=[0.667,1.000],FL=[17.8,23.1],CW=[42.1,54.6]} => {RW=[15.6,20.2]}",0.095,1,6.45161290322581,19
"{sex=[0.667,1.000],index=[33.7,50.0],CW=[42.1,54.6]} => {RW=[15.6,20.2]}",0.1,1,6.45161290322581,20
"{FL=[17.8,23.1],RW=[15.6,20.2],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.125,1,3.57142857142857,25
"{FL=[17.8,23.1],RW=[15.6,20.2],CL=[36.6,47.6]} => {BD=[16.4,21.6]}",0.125,1,3.84615384615385,25
"{index=[33.7,50.0],RW=[15.6,20.2],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.13,1,3.57142857142857,26
"{index=[33.7,50.0],RW=[15.6,20.2],CL=[36.6,47.6]} => {BD=[16.4,21.6]}",0.13,1,3.84615384615385,26
"{sex=[0.667,1.000],RW=[15.6,20.2],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.105,1,3.57142857142857,21
"{sex=[0.667,1.000],RW=[15.6,20.2],CL=[36.6,47.6]} => {BD=[16.4,21.6]}",0.105,1,3.84615384615385,21
"{index=[33.7,50.0],FL=[17.8,23.1],RW=[15.6,20.2]} => {BD=[16.4,21.6]}",0.12,1,3.84615384615385,24
"{sex=[0.667,1.000],index=[33.7,50.0],BD=[16.4,21.6]} => {RW=[15.6,20.2]}",0.1,1,6.45161290322581,20
"{index=[33.7,50.0],FL=[17.8,23.1],RW=[15.6,20.2]} => {CL=[36.6,47.6]}",0.12,1,3.57142857142857,24
"{sex=[0.667,1.000],index=[33.7,50.0],CL=[36.6,47.6]} => {RW=[15.6,20.2]}",0.1,1,6.45161290322581,20
"{sex=[0.667,1.000],index=[33.7,50.0],FL=[17.8,23.1]} => {RW=[15.6,20.2]}",0.09,1,6.45161290322581,18
"{FL=[ 7.2,12.5),CL=[14.7,25.7),CW=[17.1,29.6)} => {BD=[ 6.1,11.3)}",0.17,1,4.34782608695652,34
"{FL=[ 7.2,12.5),CL=[14.7,25.7),BD=[ 6.1,11.3)} => {CW=[17.1,29.6)}",0.17,1,5,34
"{FL=[ 7.2,12.5),CW=[17.1,29.6),BD=[ 6.1,11.3)} => {CL=[14.7,25.7)}",0.17,1,5.26315789473684,34
"{FL=[ 7.2,12.5),RW=[ 6.5,11.1),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.16,1,5,32
"{FL=[ 7.2,12.5),RW=[ 6.5,11.1),CW=[17.1,29.6)} => {CL=[14.7,25.7)}",0.16,1,5.26315789473684,32
"{index=[ 1.0,17.3),FL=[ 7.2,12.5),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.16,1,5,32
"{index=[ 1.0,17.3),FL=[ 7.2,12.5),CW=[17.1,29.6)} => {CL=[14.7,25.7)}",0.16,1,5.26315789473684,32
"{sex=[0.000,0.333),FL=[ 7.2,12.5),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.07,1,5,14
"{sex=[0.000,0.333),FL=[ 7.2,12.5),CW=[17.1,29.6)} => {CL=[14.7,25.7)}",0.07,1,5.26315789473684,14
"{sex=[0.667,1.000],FL=[ 7.2,12.5),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.1,1,5,20
"{sex=[0.667,1.000],FL=[ 7.2,12.5),CW=[17.1,29.6)} => {CL=[14.7,25.7)}",0.1,1,5.26315789473684,20
"{FL=[ 7.2,12.5),RW=[ 6.5,11.1),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.16,1,4.34782608695652,32
"{index=[ 1.0,17.3),FL=[ 7.2,12.5),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.16,1,4.34782608695652,32
"{sex=[0.000,0.333),FL=[ 7.2,12.5),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.07,1,4.34782608695652,14
"{sex=[0.667,1.000],FL=[ 7.2,12.5),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.1,1,4.34782608695652,20
"{sex=[0.000,0.333),FL=[ 7.2,12.5),CL=[14.7,25.7)} => {RW=[ 6.5,11.1)}",0.07,1,3.77358490566038,14
"{sex=[0.667,1.000],FL=[ 7.2,12.5),RW=[ 6.5,11.1)} => {CL=[14.7,25.7)}",0.09,1,5.26315789473684,18
"{sex=[0.000,0.333),FL=[ 7.2,12.5),CL=[14.7,25.7)} => {index=[ 1.0,17.3)}",0.07,1,2.94117647058824,14
"{FL=[ 7.2,12.5),RW=[ 6.5,11.1),CW=[17.1,29.6)} => {BD=[ 6.1,11.3)}",0.16,1,4.34782608695652,32
"{index=[ 1.0,17.3),FL=[ 7.2,12.5),CW=[17.1,29.6)} => {BD=[ 6.1,11.3)}",0.16,1,4.34782608695652,32
"{sex=[0.000,0.333),FL=[ 7.2,12.5),CW=[17.1,29.6)} => {BD=[ 6.1,11.3)}",0.07,1,4.34782608695652,14
"{sex=[0.667,1.000],FL=[ 7.2,12.5),CW=[17.1,29.6)} => {BD=[ 6.1,11.3)}",0.1,1,4.34782608695652,20
"{sex=[0.000,0.333),FL=[ 7.2,12.5),CW=[17.1,29.6)} => {RW=[ 6.5,11.1)}",0.07,1,3.77358490566038,14
"{sex=[0.667,1.000],FL=[ 7.2,12.5),RW=[ 6.5,11.1)} => {CW=[17.1,29.6)}",0.09,1,5,18
"{sex=[0.000,0.333),FL=[ 7.2,12.5),CW=[17.1,29.6)} => {index=[ 1.0,17.3)}",0.07,1,2.94117647058824,14
"{sex=[0.000,0.333),FL=[ 7.2,12.5),BD=[ 6.1,11.3)} => {RW=[ 6.5,11.1)}",0.075,1,3.77358490566038,15
"{sex=[0.667,1.000],FL=[ 7.2,12.5),RW=[ 6.5,11.1)} => {BD=[ 6.1,11.3)}",0.09,1,4.34782608695652,18
"{sex=[0.000,0.333),FL=[ 7.2,12.5),BD=[ 6.1,11.3)} => {index=[ 1.0,17.3)}",0.075,1,2.94117647058824,15
"{sex=[0.667,1.000],index=[ 1.0,17.3),FL=[ 7.2,12.5)} => {BD=[ 6.1,11.3)}",0.095,1,4.34782608695652,19
"{sex=[0.000,0.333),FL=[ 7.2,12.5),RW=[ 6.5,11.1)} => {index=[ 1.0,17.3)}",0.08,1,2.94117647058824,16
"{sex=[0.000,0.333),index=[ 1.0,17.3),FL=[ 7.2,12.5)} => {RW=[ 6.5,11.1)}",0.08,1,3.77358490566038,16
"{RW=[ 6.5,11.1),CL=[14.7,25.7),CW=[17.1,29.6)} => {BD=[ 6.1,11.3)}",0.175,1,4.34782608695652,35
"{RW=[ 6.5,11.1),CL=[14.7,25.7),BD=[ 6.1,11.3)} => {CW=[17.1,29.6)}",0.175,1,5,35
"{RW=[ 6.5,11.1),CW=[17.1,29.6),BD=[ 6.1,11.3)} => {CL=[14.7,25.7)}",0.175,1,5.26315789473684,35
"{index=[ 1.0,17.3),CL=[14.7,25.7),BD=[ 6.1,11.3)} => {CW=[17.1,29.6)}",0.175,1,5,35
"{index=[ 1.0,17.3),CW=[17.1,29.6),BD=[ 6.1,11.3)} => {CL=[14.7,25.7)}",0.175,1,5.26315789473684,35
"{sex=[0.000,0.333),CL=[14.7,25.7),CW=[17.1,29.6)} => {BD=[ 6.1,11.3)}",0.08,1,4.34782608695652,16
"{sex=[0.000,0.333),CL=[14.7,25.7),BD=[ 6.1,11.3)} => {CW=[17.1,29.6)}",0.08,1,5,16
"{sex=[0.000,0.333),CW=[17.1,29.6),BD=[ 6.1,11.3)} => {CL=[14.7,25.7)}",0.08,1,5.26315789473684,16
"{sex=[0.667,1.000],CL=[14.7,25.7),BD=[ 6.1,11.3)} => {CW=[17.1,29.6)}",0.105,1,5,21
"{sex=[0.667,1.000],CW=[17.1,29.6),BD=[ 6.1,11.3)} => {CL=[14.7,25.7)}",0.105,1,5.26315789473684,21
"{index=[ 1.0,17.3),RW=[ 6.5,11.1),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.17,1,5,34
"{sex=[0.000,0.333),CL=[14.7,25.7),CW=[17.1,29.6)} => {RW=[ 6.5,11.1)}",0.08,1,3.77358490566038,16
"{sex=[0.000,0.333),RW=[ 6.5,11.1),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.08,1,5,16
"{sex=[0.667,1.000],RW=[ 6.5,11.1),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.095,1,5,19
"{sex=[0.667,1.000],RW=[ 6.5,11.1),CW=[17.1,29.6)} => {CL=[14.7,25.7)}",0.095,1,5.26315789473684,19
"{sex=[0.000,0.333),CL=[14.7,25.7),CW=[17.1,29.6)} => {index=[ 1.0,17.3)}",0.08,1,2.94117647058824,16
"{sex=[0.000,0.333),index=[ 1.0,17.3),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.08,1,5,16
"{sex=[0.667,1.000],index=[ 1.0,17.3),CL=[14.7,25.7)} => {CW=[17.1,29.6)}",0.1,1,5,20
"{index=[ 1.0,17.3),RW=[ 6.5,11.1),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.17,1,4.34782608695652,34
"{sex=[0.000,0.333),CL=[14.7,25.7),BD=[ 6.1,11.3)} => {RW=[ 6.5,11.1)}",0.08,1,3.77358490566038,16
"{sex=[0.000,0.333),RW=[ 6.5,11.1),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.08,1,4.34782608695652,16
"{sex=[0.667,1.000],RW=[ 6.5,11.1),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.095,1,4.34782608695652,19
"{sex=[0.667,1.000],RW=[ 6.5,11.1),BD=[ 6.1,11.3)} => {CL=[14.7,25.7)}",0.095,1,5.26315789473684,19
"{sex=[0.000,0.333),CL=[14.7,25.7),BD=[ 6.1,11.3)} => {index=[ 1.0,17.3)}",0.08,1,2.94117647058824,16
"{sex=[0.000,0.333),index=[ 1.0,17.3),CL=[14.7,25.7)} => {BD=[ 6.1,11.3)}",0.08,1,4.34782608695652,16
"{sex=[0.000,0.333),RW=[ 6.5,11.1),CL=[14.7,25.7)} => {index=[ 1.0,17.3)}",0.08,1,2.94117647058824,16
"{sex=[0.000,0.333),index=[ 1.0,17.3),CL=[14.7,25.7)} => {RW=[ 6.5,11.1)}",0.08,1,3.77358490566038,16
"{sex=[0.667,1.000],index=[ 1.0,17.3),RW=[ 6.5,11.1)} => {CL=[14.7,25.7)}",0.09,1,5.26315789473684,18
"{sex=[0.000,0.333),CW=[17.1,29.6),BD=[ 6.1,11.3)} => {RW=[ 6.5,11.1)}",0.08,1,3.77358490566038,16
"{sex=[0.667,1.000],RW=[ 6.5,11.1),CW=[17.1,29.6)} => {BD=[ 6.1,11.3)}",0.095,1,4.34782608695652,19
"{sex=[0.667,1.000],RW=[ 6.5,11.1),BD=[ 6.1,11.3)} => {CW=[17.1,29.6)}",0.095,1,5,19
"{sex=[0.000,0.333),CW=[17.1,29.6),BD=[ 6.1,11.3)} => {index=[ 1.0,17.3)}",0.08,1,2.94117647058824,16
"{sex=[0.000,0.333),RW=[ 6.5,11.1),CW=[17.1,29.6)} => {index=[ 1.0,17.3)}",0.085,1,2.94117647058824,17
"{sex=[0.000,0.333),index=[ 1.0,17.3),CW=[17.1,29.6)} => {RW=[ 6.5,11.1)}",0.085,1,3.77358490566038,17
"{sex=[0.667,1.000],index=[ 1.0,17.3),RW=[ 6.5,11.1)} => {CW=[17.1,29.6)}",0.09,1,5,18
"{sex=[0.000,0.333),index=[ 1.0,17.3),BD=[ 6.1,11.3)} => {RW=[ 6.5,11.1)}",0.1,1,3.77358490566038,20
"{sex=[0.667,1.000],index=[ 1.0,17.3),RW=[ 6.5,11.1)} => {BD=[ 6.1,11.3)}",0.09,1,4.34782608695652,18
"{FL=[17.8,23.1],CW=[42.1,54.6],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.21,1,3.57142857142857,42
"{index=[33.7,50.0],CW=[42.1,54.6],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.21,1,3.57142857142857,42
"{sex=[0.000,0.333),CW=[42.1,54.6],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.115,1,3.57142857142857,23
"{sex=[0.667,1.000],CW=[42.1,54.6],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.105,1,3.57142857142857,21
"{sex=[0.667,1.000],CL=[36.6,47.6],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.105,1,3.84615384615385,21
"{RW=[11.1,15.6),CW=[42.1,54.6],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.085,1,3.57142857142857,17
"{sex=[0.000,0.333),CW=[42.1,54.6],BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.115,1,3.50877192982456,23
"{sex=[0.667,1.000],FL=[17.8,23.1],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.095,1,3.84615384615385,19
"{RW=[11.1,15.6),CW=[42.1,54.6],BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.085,1,3.50877192982456,17
"{sex=[0.667,1.000],index=[33.7,50.0],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.1,1,3.84615384615385,20
"{sex=[0.667,1.000],index=[33.7,50.0],BD=[16.4,21.6]} => {CW=[42.1,54.6]}",0.1,1,4.08163265306122,20
"{RW=[11.1,15.6),CW=[42.1,54.6],BD=[16.4,21.6]} => {sex=[0.000,0.333)}",0.085,1,2,17
"{index=[33.7,50.0],FL=[17.8,23.1],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.205,1,3.57142857142857,41
"{sex=[0.000,0.333),FL=[17.8,23.1],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.12,1,3.57142857142857,24
"{sex=[0.667,1.000],FL=[17.8,23.1],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.095,1,3.57142857142857,19
"{FL=[17.8,23.1],RW=[11.1,15.6),CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.09,1,3.57142857142857,18
"{sex=[0.000,0.333),index=[33.7,50.0],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.135,1,3.57142857142857,27
"{sex=[0.667,1.000],index=[33.7,50.0],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.1,1,3.57142857142857,20
"{sex=[0.667,1.000],index=[33.7,50.0],CL=[36.6,47.6]} => {CW=[42.1,54.6]}",0.1,1,4.08163265306122,20
"{index=[33.7,50.0],RW=[11.1,15.6),CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.105,1,3.57142857142857,21
"{RW=[11.1,15.6),CL=[36.6,47.6],CW=[42.1,54.6]} => {sex=[0.000,0.333)}",0.11,1,2,22
"{sex=[0.000,0.333),RW=[11.1,15.6),CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.11,1,3.57142857142857,22
"{sex=[0.667,1.000],index=[33.7,50.0],FL=[17.8,23.1]} => {CW=[42.1,54.6]}",0.09,1,4.08163265306122,18
"{FL=[17.8,23.1],RW=[11.1,15.6),CW=[42.1,54.6]} => {sex=[0.000,0.333)}",0.09,1,2,18
"{index=[33.7,50.0],RW=[11.1,15.6),CW=[42.1,54.6]} => {sex=[0.000,0.333)}",0.105,1,2,21
"{index=[33.7,50.0],FL=[17.8,23.1],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.215,1,3.57142857142857,43
"{sex=[0.000,0.333),CL=[36.6,47.6],BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.14,1,3.50877192982456,28
"{sex=[0.667,1.000],FL=[17.8,23.1],CL=[36.6,47.6]} => {BD=[16.4,21.6]}",0.1,1,3.84615384615385,20
"{RW=[11.1,15.6),CL=[36.6,47.6],BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.115,1,3.50877192982456,23
"{sex=[0.000,0.333),index=[33.7,50.0],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.125,1,3.57142857142857,25
"{sex=[0.667,1.000],index=[33.7,50.0],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.1,1,3.57142857142857,20
"{sex=[0.667,1.000],index=[33.7,50.0],CL=[36.6,47.6]} => {BD=[16.4,21.6]}",0.1,1,3.84615384615385,20
"{index=[33.7,50.0],RW=[11.1,15.6),BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.095,1,3.57142857142857,19
"{sex=[0.000,0.333),index=[33.7,50.0],BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.125,1,3.50877192982456,25
"{sex=[0.667,1.000],index=[33.7,50.0],FL=[17.8,23.1]} => {BD=[16.4,21.6]}",0.09,1,3.84615384615385,18
"{index=[33.7,50.0],RW=[11.1,15.6),BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.095,1,3.50877192982456,19
"{sex=[0.000,0.333),RW=[11.1,15.6),BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.115,1,3.50877192982456,23
"{index=[33.7,50.0],RW=[11.1,15.6),BD=[16.4,21.6]} => {sex=[0.000,0.333)}",0.095,1,2,19
"{index=[ 1.0,17.3),RW=[ 6.5,11.1),BD=[11.3,16.4)} => {sex=[0.000,0.333)}",0.06,1,2,12
"{index=[ 1.0,17.3),RW=[ 6.5,11.1),CL=[25.7,36.6)} => {sex=[0.000,0.333)}",0.08,1,2,16
"{index=[ 1.0,17.3),RW=[ 6.5,11.1),CW=[29.6,42.1)} => {sex=[0.000,0.333)}",0.075,1,2,15
"{index=[ 1.0,17.3),RW=[ 6.5,11.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.06,1,1.88679245283019,12
"{index=[ 1.0,17.3),RW=[ 6.5,11.1),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.075,1,1.88679245283019,15
"{FL=[12.5,17.8),RW=[ 6.5,11.1),BD=[11.3,16.4)} => {sex=[0.000,0.333)}",0.06,1,2,12
"{sex=[0.000,0.333),RW=[ 6.5,11.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.065,1,1.88679245283019,13
"{RW=[ 6.5,11.1),CL=[25.7,36.6),BD=[11.3,16.4)} => {sex=[0.000,0.333)}",0.065,1,2,13
"{RW=[ 6.5,11.1),CW=[29.6,42.1),BD=[11.3,16.4)} => {sex=[0.000,0.333)}",0.06,1,2,12
"{FL=[12.5,17.8),RW=[ 6.5,11.1),CL=[25.7,36.6)} => {sex=[0.000,0.333)}",0.08,1,2,16
