"rules","support","confidence","lift","count"
"{FL=[17.8,23.1],CL=[36.6,47.6],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.21,0.976744186046512,3.7567084078712,42
"{CL=[36.6,47.6],CW=[42.1,54.6],BD=[16.4,21.6]} => {index=[33.7,50.0]}",0.21,0.954545454545455,2.80748663101604,42
"{index=[33.7,50.0],CW=[42.1,54.6],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.21,1,3.57142857142857,42
"{FL=[17.8,23.1],CW=[42.1,54.6],BD=[16.4,21.6]} => {index=[33.7,50.0]}",0.2,0.952380952380952,2.80112044817927,40
"{index=[33.7,50.0],CW=[42.1,54.6],BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.2,0.952380952380952,3.34168755221387,40
"{index=[33.7,50.0],FL=[17.8,23.1],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.2,0.975609756097561,3.75234521575985,40
"{FL=[17.8,23.1],CL=[36.6,47.6],CW=[42.1,54.6]} => {index=[33.7,50.0]}",0.205,0.953488372093023,2.80437756497948,41
"{index=[33.7,50.0],FL=[17.8,23.1],CW=[42.1,54.6]} => {CL=[36.6,47.6]}",0.205,1,3.57142857142857,41
"{index=[33.7,50.0],CL=[36.6,47.6],BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.215,0.955555555555556,3.35282651072125,43
"{index=[33.7,50.0],FL=[17.8,23.1],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.215,1,3.57142857142857,43
"{index=[33.7,50.0],FL=[17.8,23.1],CL=[36.6,47.6]} => {BD=[16.4,21.6]}",0.215,0.977272727272727,3.75874125874126,43
"{index=[17.3,33.7),FL=[12.5,17.8),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.225,1,1.88679245283019,45
"{index=[17.3,33.7),FL=[12.5,17.8),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.225,1,1.8018018018018,45
"{index=[17.3,33.7),FL=[12.5,17.8),BD=[11.3,16.4)} => {RW=[11.1,15.6)}",0.22,0.977777777777778,1.68582375478927,44
"{index=[17.3,33.7),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.255,1,1.8018018018018,51
"{index=[17.3,33.7),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.255,1,1.88679245283019,51
"{index=[17.3,33.7),RW=[11.1,15.6),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.235,1,1.88679245283019,47
"{index=[17.3,33.7),RW=[11.1,15.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.235,1,1.8018018018018,47
"{index=[17.3,33.7),FL=[12.5,17.8),CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.245,1,1.8018018018018,49
"{index=[17.3,33.7),FL=[12.5,17.8),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.245,1,1.88679245283019,49
"{index=[17.3,33.7),FL=[12.5,17.8),CL=[25.7,36.6)} => {RW=[11.1,15.6)}",0.235,0.959183673469388,1.65376495425756,47
"{index=[17.3,33.7),FL=[12.5,17.8),RW=[11.1,15.6)} => {CL=[25.7,36.6)}",0.235,1,1.88679245283019,47
"{index=[17.3,33.7),FL=[12.5,17.8),CW=[29.6,42.1)} => {RW=[11.1,15.6)}",0.235,0.959183673469388,1.65376495425756,47
"{index=[17.3,33.7),FL=[12.5,17.8),RW=[11.1,15.6)} => {CW=[29.6,42.1)}",0.235,1,1.8018018018018,47
"{index=[17.3,33.7),RW=[11.1,15.6),CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.26,1,1.8018018018018,52
"{sex=[0.000,0.333),CL=[25.7,36.6),BD=[11.3,16.4)} => {FL=[12.5,17.8)}",0.215,0.977272727272727,1.84391080617496,43
"{sex=[0.000,0.333),CW=[29.6,42.1),BD=[11.3,16.4)} => {FL=[12.5,17.8)}",0.215,0.977272727272727,1.84391080617496,43
"{sex=[0.000,0.333),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.215,0.977272727272727,1.76085176085176,43
"{sex=[0.000,0.333),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.215,0.977272727272727,1.84391080617496,43
"{sex=[0.000,0.333),FL=[12.5,17.8),CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.23,0.978723404255319,1.76346559325283,46
"{sex=[0.000,0.333),FL=[12.5,17.8),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.23,0.978723404255319,1.84664793255721,46
"{sex=[0.667,1.000],FL=[12.5,17.8),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.225,0.978260869565217,1.84577522559475,45
"{sex=[0.667,1.000],FL=[12.5,17.8),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.22,0.956521739130435,1.72346259302781,44
"{sex=[0.667,1.000],FL=[12.5,17.8),BD=[11.3,16.4)} => {RW=[11.1,15.6)}",0.225,0.978260869565217,1.68665667166417,45
"{sex=[0.667,1.000],CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.25,0.980392156862745,1.76647235470765,50
"{sex=[0.667,1.000],CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.25,1,1.88679245283019,50
"{sex=[0.667,1.000],RW=[11.1,15.6),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.235,0.979166666666667,1.84748427672956,47
"{sex=[0.667,1.000],RW=[11.1,15.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.23,0.958333333333333,1.72672672672673,46
"{sex=[0.667,1.000],FL=[12.5,17.8),CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.235,0.979166666666667,1.76426426426426,47
"{sex=[0.667,1.000],FL=[12.5,17.8),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.235,1,1.88679245283019,47
"{sex=[0.667,1.000],FL=[12.5,17.8),CL=[25.7,36.6)} => {RW=[11.1,15.6)}",0.235,0.979166666666667,1.6882183908046,47
"{sex=[0.667,1.000],FL=[12.5,17.8),RW=[11.1,15.6)} => {CL=[25.7,36.6)}",0.235,0.979166666666667,1.84748427672956,47
"{sex=[0.667,1.000],FL=[12.5,17.8),CW=[29.6,42.1)} => {RW=[11.1,15.6)}",0.23,0.978723404255319,1.68745414526779,46
"{sex=[0.667,1.000],FL=[12.5,17.8),RW=[11.1,15.6)} => {CW=[29.6,42.1)}",0.23,0.958333333333333,1.72672672672673,46
"{sex=[0.667,1.000],RW=[11.1,15.6),CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.255,0.980769230769231,1.76715176715177,51
"{sex=[0.667,1.000],RW=[11.1,15.6),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.255,0.980769230769231,1.85050798258345,51
"{FL=[12.5,17.8),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.43,0.977272727272727,1.76085176085176,86
"{FL=[12.5,17.8),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.43,0.988505747126437,1.86510518325743,86
"{RW=[11.1,15.6),CL=[25.7,36.6),BD=[11.3,16.4)} => {FL=[12.5,17.8)}",0.375,0.961538461538462,1.81422351233672,75
"{FL=[12.5,17.8),RW=[11.1,15.6),CL=[25.7,36.6)} => {BD=[11.3,16.4)}",0.375,0.961538461538462,1.88536953242836,75
"{RW=[11.1,15.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {FL=[12.5,17.8)}",0.375,0.961538461538462,1.81422351233672,75
"{FL=[12.5,17.8),RW=[11.1,15.6),CW=[29.6,42.1)} => {BD=[11.3,16.4)}",0.375,0.961538461538462,1.88536953242836,75
"{RW=[11.1,15.6),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.385,0.987179487179487,1.77870177870178,77
"{RW=[11.1,15.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.385,0.987179487179487,1.86260280599903,77
"{FL=[12.5,17.8),RW=[11.1,15.6),CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.385,0.987179487179487,1.77870177870178,77
"{FL=[12.5,17.8),RW=[11.1,15.6),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.385,0.987179487179487,1.86260280599903,77
"{FL=[17.8,23.1],CL=[36.6,47.6],CW=[42.1,54.6],BD=[16.4,21.6]} => {index=[33.7,50.0]}",0.2,0.952380952380952,2.80112044817927,40
"{index=[33.7,50.0],CL=[36.6,47.6],CW=[42.1,54.6],BD=[16.4,21.6]} => {FL=[17.8,23.1]}",0.2,0.952380952380952,3.34168755221387,40
"{index=[33.7,50.0],FL=[17.8,23.1],CW=[42.1,54.6],BD=[16.4,21.6]} => {CL=[36.6,47.6]}",0.2,1,3.57142857142857,40
"{index=[33.7,50.0],FL=[17.8,23.1],CL=[36.6,47.6],CW=[42.1,54.6]} => {BD=[16.4,21.6]}",0.2,0.975609756097561,3.75234521575985,40
"{index=[17.3,33.7),FL=[12.5,17.8),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.225,1,1.8018018018018,45
"{index=[17.3,33.7),FL=[12.5,17.8),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.225,1,1.88679245283019,45
"{index=[17.3,33.7),FL=[12.5,17.8),CL=[25.7,36.6),BD=[11.3,16.4)} => {RW=[11.1,15.6)}",0.22,0.977777777777778,1.68582375478927,44
"{index=[17.3,33.7),FL=[12.5,17.8),RW=[11.1,15.6),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.22,1,1.88679245283019,44
"{index=[17.3,33.7),FL=[12.5,17.8),CW=[29.6,42.1),BD=[11.3,16.4)} => {RW=[11.1,15.6)}",0.22,0.977777777777778,1.68582375478927,44
"{index=[17.3,33.7),FL=[12.5,17.8),RW=[11.1,15.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.22,1,1.8018018018018,44
"{index=[17.3,33.7),RW=[11.1,15.6),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.235,1,1.8018018018018,47
"{index=[17.3,33.7),RW=[11.1,15.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.235,1,1.88679245283019,47
"{index=[17.3,33.7),FL=[12.5,17.8),CL=[25.7,36.6),CW=[29.6,42.1)} => {RW=[11.1,15.6)}",0.235,0.959183673469388,1.65376495425756,47
"{index=[17.3,33.7),FL=[12.5,17.8),RW=[11.1,15.6),CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.235,1,1.8018018018018,47
"{index=[17.3,33.7),FL=[12.5,17.8),RW=[11.1,15.6),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.235,1,1.88679245283019,47
"{sex=[0.000,0.333),FL=[12.5,17.8),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.21,0.976744186046512,1.75989943431804,42
"{sex=[0.000,0.333),FL=[12.5,17.8),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.21,0.976744186046512,1.84291355857832,42
"{sex=[0.000,0.333),CL=[25.7,36.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {FL=[12.5,17.8)}",0.21,0.976744186046512,1.84291355857832,42
"{sex=[0.667,1.000],FL=[12.5,17.8),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.22,0.977777777777778,1.76176176176176,44
"{sex=[0.667,1.000],FL=[12.5,17.8),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.22,1,1.88679245283019,44
"{sex=[0.667,1.000],FL=[12.5,17.8),CL=[25.7,36.6),BD=[11.3,16.4)} => {RW=[11.1,15.6)}",0.22,0.977777777777778,1.68582375478927,44
"{sex=[0.667,1.000],FL=[12.5,17.8),RW=[11.1,15.6),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.22,0.977777777777778,1.84486373165618,44
"{sex=[0.667,1.000],FL=[12.5,17.8),CW=[29.6,42.1),BD=[11.3,16.4)} => {RW=[11.1,15.6)}",0.215,0.977272727272727,1.68495297805643,43
"{sex=[0.667,1.000],FL=[12.5,17.8),RW=[11.1,15.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.215,0.955555555555556,1.72172172172172,43
"{sex=[0.667,1.000],RW=[11.1,15.6),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.23,0.978723404255319,1.76346559325283,46
"{sex=[0.667,1.000],RW=[11.1,15.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.23,1,1.88679245283019,46
"{sex=[0.667,1.000],FL=[12.5,17.8),CL=[25.7,36.6),CW=[29.6,42.1)} => {RW=[11.1,15.6)}",0.23,0.978723404255319,1.68745414526779,46
"{sex=[0.667,1.000],FL=[12.5,17.8),RW=[11.1,15.6),CL=[25.7,36.6)} => {CW=[29.6,42.1)}",0.23,0.978723404255319,1.76346559325283,46
"{sex=[0.667,1.000],FL=[12.5,17.8),RW=[11.1,15.6),CW=[29.6,42.1)} => {CL=[25.7,36.6)}",0.23,1,1.88679245283019,46
"{FL=[12.5,17.8),RW=[11.1,15.6),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.37,0.986666666666667,1.77777777777778,74
"{FL=[12.5,17.8),RW=[11.1,15.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.37,0.986666666666667,1.86163522012579,74
"{RW=[11.1,15.6),CL=[25.7,36.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {FL=[12.5,17.8)}",0.37,0.961038961038961,1.81328105856408,74
"{FL=[12.5,17.8),RW=[11.1,15.6),CL=[25.7,36.6),CW=[29.6,42.1)} => {BD=[11.3,16.4)}",0.37,0.961038961038961,1.88439011968424,74
"{index=[17.3,33.7),FL=[12.5,17.8),CL=[25.7,36.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {RW=[11.1,15.6)}",0.22,0.977777777777778,1.68582375478927,44
"{index=[17.3,33.7),FL=[12.5,17.8),RW=[11.1,15.6),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.22,1,1.8018018018018,44
"{index=[17.3,33.7),FL=[12.5,17.8),RW=[11.1,15.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.22,1,1.88679245283019,44
"{sex=[0.667,1.000],FL=[12.5,17.8),CL=[25.7,36.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {RW=[11.1,15.6)}",0.215,0.977272727272727,1.68495297805643,43
"{sex=[0.667,1.000],FL=[12.5,17.8),RW=[11.1,15.6),CL=[25.7,36.6),BD=[11.3,16.4)} => {CW=[29.6,42.1)}",0.215,0.977272727272727,1.76085176085176,43
"{sex=[0.667,1.000],FL=[12.5,17.8),RW=[11.1,15.6),CW=[29.6,42.1),BD=[11.3,16.4)} => {CL=[25.7,36.6)}",0.215,1,1.88679245283019,43
